provincia;departamento;sector;ambito;grado;0años;1año;2años;3años;4años;5años;6años;7años;8años;9años;10años;11años;12años;13años;14años;15años;16años;17años;18años;19años;20años;21años;22años;23años;24años;25años;26años;27años;28años;29años;Menosde18años;11añosymenos;6añosymás;18añosymás;25añosymás;30añosymás;De20a24años;De25a29años
Santa Fe;ROSARIO;Privado;Urbano;4°; ; ; ; ; ; ; ; ;40;7349;188;27;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;ROSARIO;Privado;Urbano;5°; ; ; ; ; ; ; ; ; ;32;7373;184;23;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;ROSARIO;Privado;Urbano;6°; ; ; ; ; ; ; ; ; ; ;33;7165;176;30;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;ROSARIO;Privado;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ;35;7067;222;35;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;ROSARIO;Privado;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;17;7145;251;55;7;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1; 
Santa Fe;ROSARIO;Privado;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;8;6810;433;131;35;13;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;ROSARIO;Privado;Urbano;Deambuladores; ;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;ROSARIO;Privado;Urbano;Lactantes; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;ROSARIO;Privado;Urbano;Sala de 2; ;1;609;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;ROSARIO;Privado;Urbano;Sala de 3; ; ;4;2415;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;ROSARIO;Privado;Urbano;Sala de 4; ; ; ;13;6495;29; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;ROSARIO;Privado;Urbano;Sala de 5; ; ; ; ;24;7559; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;51; ; ; ; ; 
Santa Fe;ROSARIO;Privado;Urbano;SNU; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;733;931;1085;1038;751;606;531;452;342;340;297;291;1; ; ; ; ;2118; ; 
Santa Fe;SAN CRISTOBAL;Estatal;Rural;1°; ; ; ; ; ;2;292; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Estatal;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;109;35;23;16;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;4; 
Santa Fe;SAN CRISTOBAL;Estatal;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;140;46;21;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;4; 
Santa Fe;SAN CRISTOBAL;Estatal;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;109;35;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;9; 
Santa Fe;SAN CRISTOBAL;Estatal;Rural;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; 
Santa Fe;SAN CRISTOBAL;Estatal;Rural;2°; ; ; ; ; ; ;1;261;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Estatal;Rural;3°; ; ; ; ; ; ; ;1;227;18;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Estatal;Rural;4°; ; ; ; ; ; ; ; ; ;252;23;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Estatal;Rural;5°; ; ; ; ; ; ; ; ; ;1;262;33;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Estatal;Rural;6°; ; ; ; ; ; ; ; ; ; ; ;262;27;6; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Estatal;Rural;7°; ; ; ; ; ; ; ; ; ; ; ;3;232;23;9; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Estatal;Rural;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;156;24;4;5;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; 
Santa Fe;SAN CRISTOBAL;Estatal;Rural;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;1;150;29;15;11;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; 
Santa Fe;SAN CRISTOBAL;Estatal;Rural;Sala de 3; ; ; ;103; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Estatal;Rural;Sala de 4; ; ; ; ;239;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Estatal;Rural;Sala de 5; ; ; ; ;2;289; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Estatal;Urbano;1°; ; ; ; ; ; ;727;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;461;157;123;51;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9; ;16; 
Santa Fe;SAN CRISTOBAL;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;366;121;60;30; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;26; 
Santa Fe;SAN CRISTOBAL;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;355;78;30; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14; ;56; 
Santa Fe;SAN CRISTOBAL;Estatal;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;118;26; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12; 
Santa Fe;SAN CRISTOBAL;Estatal;Urbano;2°; ; ; ; ; ; ; ;757;11;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Estatal;Urbano;3°; ; ; ; ; ; ; ; ;642;33;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Estatal;Urbano;4°; ; ; ; ; ; ; ; ;5;616;41;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ;6;682;39;6;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ;6;622;39;10;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;648;36;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;1;692;43;12;9;6;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;7; 
Santa Fe;SAN CRISTOBAL;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;594;183;101;55;12;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;8; 
Santa Fe;SAN CRISTOBAL;Estatal;Urbano;Sala de 2; ; ;83; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Estatal;Urbano;Sala de 3; ; ; ;352;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Estatal;Urbano;Sala de 4; ; ; ;1;671;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Estatal;Urbano;Sala de 5; ; ; ; ;5;731; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Estatal;Urbano;SNU; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;30;56;58;73;48;61;54;42;27;20;23;17; ; ; ; ; ;128; ; 
Santa Fe;SAN CRISTOBAL;Privado;Urbano;1°; ; ; ; ; ; ;214; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Privado;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;184;19;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Privado;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;164;23;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Privado;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;161;15;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Privado;Urbano;2°; ; ; ; ; ; ; ;241;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Privado;Urbano;3°; ; ; ; ; ; ; ;2;182;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Privado;Urbano;4°; ; ; ; ; ; ; ; ;3;190;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Privado;Urbano;5°; ; ; ; ; ; ; ; ; ; ;205;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Privado;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;205;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Privado;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;206;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Privado;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;191; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Privado;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;200;14;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Privado;Urbano;Sala de 2; ; ;80; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Privado;Urbano;Sala de 3; ; ; ;154;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Privado;Urbano;Sala de 4; ; ; ; ;167;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Privado;Urbano;Sala de 5; ; ; ; ; ;198; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; 
Santa Fe;SAN CRISTOBAL;Privado;Urbano;SNU; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19;43;46;46;21;26;32;17;17;16;16;13; ; ; ; ; ;59; ; 
Santa Fe;SAN JAVIER;Estatal;Rural;1°; ; ; ; ; ; ;132; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Estatal;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20;11;4;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; 
Santa Fe;SAN JAVIER;Estatal;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;31;9;9;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1; 
Santa Fe;SAN JAVIER;Estatal;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;34;6;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; 
Santa Fe;SAN JAVIER;Estatal;Rural;2°; ; ; ; ; ; ;1;122;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Estatal;Rural;3°; ; ; ; ; ; ; ; ;102; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Estatal;Rural;4°; ; ; ; ; ; ; ; ; ;106;7;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Estatal;Rural;5°; ; ; ; ; ; ; ; ; ;2;116;7;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Estatal;Rural;6°; ; ; ; ; ; ; ; ; ; ; ;109;9;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Estatal;Rural;7°; ; ; ; ; ; ; ; ; ; ; ; ;98;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Estatal;Rural;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;32;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Estatal;Rural;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;22;4;1;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Estatal;Rural;Sala de 3; ; ; ;47; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Estatal;Rural;Sala de 4; ; ; ; ;104; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Estatal;Rural;Sala de 5; ; ; ; ; ;103; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Estatal;Urbano; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Estatal;Urbano;1°; ; ; ; ; ; ;362;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;196;69;44;23;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;192;98;44;17; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; 
Santa Fe;SAN JAVIER;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;186;58;23; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; 
Santa Fe;SAN JAVIER;Estatal;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;26;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; 
Santa Fe;SAN JAVIER;Estatal;Urbano;2°; ; ; ; ; ; ; ;317;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Estatal;Urbano;3°; ; ; ; ; ; ; ;1;297;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Estatal;Urbano;4°; ; ; ; ; ; ; ; ;2;296;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ;2;260;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ;6;292;15;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ;1;283;13;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;1;294;12;1;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;1;235;64;48;38;17;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; 
Santa Fe;SAN JAVIER;Estatal;Urbano;Sala de 3; ; ; ;138; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Estatal;Urbano;Sala de 4; ; ; ;11;372; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Estatal;Urbano;Sala de 5; ; ; ; ;3;391; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; 
Santa Fe;SAN JAVIER;Estatal;Urbano;SNU; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;32;47;42;34;41;45;37;27;27;24;13; ; ; ; ; ;98; ; 
Santa Fe;SAN JAVIER;Privado;Urbano;1°; ; ; ; ; ; ;168; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Privado;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;96;12;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Privado;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;92;9;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Privado;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;81;11;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; 
Santa Fe;SAN JAVIER;Privado;Urbano;2°; ; ; ; ; ; ; ;158;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Privado;Urbano;3°; ; ; ; ; ; ; ;1;167; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Privado;Urbano;4°; ; ; ; ; ; ; ; ;4;151;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Privado;Urbano;5°; ; ; ; ; ; ; ; ; ; ;158;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Privado;Urbano;6°; ; ; ; ; ; ; ; ; ; ;1;148;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Privado;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;148;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Privado;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;81;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Privado;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;100;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Privado;Urbano;Sala de 3; ; ; ;87; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Privado;Urbano;Sala de 4; ; ; ; ;119; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Privado;Urbano;Sala de 5; ; ; ; ;1;144; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JAVIER;Privado;Urbano;SNU; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;9;16;23;24;18;16;10;12;6;6;5; ; ; ; ; ;48; ; 
Santa Fe;SAN JERONIMO;Estatal;Rural;1°; ; ; ; ; ; ;358;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JERONIMO;Estatal;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;159;30;16;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; 
Santa Fe;SAN JERONIMO;Estatal;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;143;47;28;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; 
Santa Fe;SAN JERONIMO;Estatal;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;116;44;17; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; 
Santa Fe;SAN JERONIMO;Estatal;Rural;2°; ; ; ; ; ; ;1;284;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JERONIMO;Estatal;Rural;3°; ; ; ; ; ; ; ;3;273;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JERONIMO;Estatal;Rural;4°; ; ; ; ; ; ; ; ;1;289;8;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JERONIMO;Estatal;Rural;5°; ; ; ; ; ; ; ; ; ;2;259;11;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JERONIMO;Estatal;Rural;6°; ; ; ; ; ; ; ; ; ; ;3;284;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JERONIMO;Estatal;Rural;7°; ; ; ; ; ; ; ; ; ; ; ;1;302;14;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JERONIMO;Estatal;Rural;8°; ; ; ; ; ; ; ; ; ; ; ; ;1;200;19;4;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JERONIMO;Estatal;Rural;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;173;31;13;6;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JERONIMO;Estatal;Rural;Sala de 2; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JERONIMO;Estatal;Rural;Sala de 3; ; ; ;106;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JERONIMO;Estatal;Rural;Sala de 4; ; ; ;10;234;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Santa Fe;SAN JERONIMO;Estatal;Rural;Sala de 5; ; ; ; ; ;242; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
