provincia;departamento;sector;ambito;grado;0años;1año;2años;3años;4años;5años;6años;7años;8años;9años;10años;11años;12años;13años;14años;15años;16años;17años;18años;19años;20años;21años;22años;23años;24años;25años;26años;27años;28años;29años;Menosde18años;11añosymenos;6añosymás;18añosymás;25añosymás;30añosymás;De20a24años;De25a29años
Salta;CAPITAL;Estatal;Urbano;Deambuladores;6;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CAPITAL;Estatal;Urbano;Lactantes;21; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CAPITAL;Estatal;Urbano;Sala de 2; ;2;167;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CAPITAL;Estatal;Urbano;Sala de 3; ; ;22;1234;16; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CAPITAL;Estatal;Urbano;Sala de 4; ; ; ;78;5416;47; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CAPITAL;Estatal;Urbano;Sala de 5; ; ; ; ;85;7540; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;41; ; ; ; ; 
Salta;CAPITAL;Estatal;Urbano;SNU; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;237;514;673;750;1111;1133;1044;1080;744;699;597;534;23; ; ; ; ;2720; ; 
Salta;CAPITAL;Privado;Urbano;1°; ; ; ; ; ;58;3017;34; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CAPITAL;Privado;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ;3;51;249;2392;412;70;22;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CAPITAL;Privado;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;45;205;2258;411;56;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; 
Salta;CAPITAL;Privado;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;31;174;2182;403;79; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12; 
Salta;CAPITAL;Privado;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;31;94;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CAPITAL;Privado;Urbano;2°; ; ; ; ; ; ;54;3006;46;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CAPITAL;Privado;Urbano;3°; ; ; ; ; ; ; ;34;2789;50; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CAPITAL;Privado;Urbano;4°; ; ; ; ; ; ; ; ;33;2886;55;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CAPITAL;Privado;Urbano;5°; ; ; ; ; ; ; ; ; ;24;2719;75;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CAPITAL;Privado;Urbano;6°; ; ; ; ; ; ; ; ; ; ;31;2488;74;7;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CAPITAL;Privado;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ;107;2427;65;5;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;112; ; ; ; ; ; 
Salta;CAPITAL;Privado;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;329;2697;302;52;50;34;23;28; ; ; ; ; ; ; ; ; ; ; ;74; ; ; ; ; ; 
Salta;CAPITAL;Privado;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ;63;227;2510;422;73;66;19;23; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20; 
Salta;CAPITAL;Privado;Urbano;Deambuladores; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CAPITAL;Privado;Urbano;Lactantes;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CAPITAL;Privado;Urbano;Sala de 2; ;6;47; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CAPITAL;Privado;Urbano;Sala de 3; ; ;14;492;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CAPITAL;Privado;Urbano;Sala de 4; ; ; ;37;1804;19; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CAPITAL;Privado;Urbano;Sala de 5; ; ; ; ;33;3018; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;33; ; ; ; ; 
Salta;CAPITAL;Privado;Urbano;SNU; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;616;828;1210;1186;1305;1356;1579;1629;1411;1057;1248;1000;10; ; ; ; ;2481; ; 
Salta;CERRILLOS;Estatal;Rural;1°; ; ; ; ; ;6;135;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CERRILLOS;Estatal;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;37;13;10;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; 
Salta;CERRILLOS;Estatal;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;22;13;22;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CERRILLOS;Estatal;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;18;14;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;11; 
Salta;CERRILLOS;Estatal;Rural;2°; ; ; ; ; ; ;5;146;16;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CERRILLOS;Estatal;Rural;3°; ; ; ; ; ; ; ;10;143;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CERRILLOS;Estatal;Rural;4°; ; ; ; ; ; ; ; ;8;147;22;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CERRILLOS;Estatal;Rural;5°; ; ; ; ; ; ; ; ; ;12;144;17;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CERRILLOS;Estatal;Rural;6°; ; ; ; ; ; ; ; ; ; ;6;124;19;5;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CERRILLOS;Estatal;Rural;7°; ; ; ; ; ; ; ; ; ; ; ;4;143;15;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CERRILLOS;Estatal;Rural;8°; ; ; ; ; ; ; ; ; ; ; ; ;13;46;18;17;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CERRILLOS;Estatal;Rural;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;10;23;25;23;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CERRILLOS;Estatal;Rural;Sala de 3; ; ; ;35; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CERRILLOS;Estatal;Rural;Sala de 4; ; ; ;3;83;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CERRILLOS;Estatal;Rural;Sala de 5; ; ; ; ;6;149; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; 
Salta;CERRILLOS;Estatal;Urbano;1°; ; ; ; ; ;1;598;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CERRILLOS;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ;1;12;199;85;52;16;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CERRILLOS;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;16;155;72;25;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; 
Salta;CERRILLOS;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19;140;39;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; 
Salta;CERRILLOS;Estatal;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;15;23;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; 
Salta;CERRILLOS;Estatal;Urbano;2°; ; ; ; ; ; ; ;587;17;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CERRILLOS;Estatal;Urbano;3°; ; ; ; ; ; ; ;1;583;23;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CERRILLOS;Estatal;Urbano;4°; ; ; ; ; ; ; ; ;1;529;29;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CERRILLOS;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ; ;540;34;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CERRILLOS;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;431;78;10;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CERRILLOS;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;481;36;13;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CERRILLOS;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;5;304;131;43;28;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CERRILLOS;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;3;243;112;74;25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CERRILLOS;Estatal;Urbano;Deambuladores; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CERRILLOS;Estatal;Urbano;Sala de 2; ; ;16; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CERRILLOS;Estatal;Urbano;Sala de 3; ; ; ;108; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CERRILLOS;Estatal;Urbano;Sala de 4; ; ; ; ;548; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CERRILLOS;Estatal;Urbano;Sala de 5; ; ; ; ; ;693; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CHICOANA;Estatal;Rural;1°; ; ; ; ; ; ;64;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CHICOANA;Estatal;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15;6;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CHICOANA;Estatal;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;9;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; 
Salta;CHICOANA;Estatal;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14;8;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; 
Salta;CHICOANA;Estatal;Rural;2°; ; ; ; ; ; ;3;78;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CHICOANA;Estatal;Rural;3°; ; ; ; ; ; ; ; ;82;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CHICOANA;Estatal;Rural;4°; ; ; ; ; ; ; ; ;2;65;8;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CHICOANA;Estatal;Rural;5°; ; ; ; ; ; ; ; ; ;3;70;8;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CHICOANA;Estatal;Rural;6°; ; ; ; ; ; ; ; ; ; ; ;79;12;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CHICOANA;Estatal;Rural;7°; ; ; ; ; ; ; ; ; ; ; ;1;73;6;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CHICOANA;Estatal;Rural;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;18;8;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CHICOANA;Estatal;Rural;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14;9;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CHICOANA;Estatal;Rural;Sala de 3; ; ; ;33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CHICOANA;Estatal;Rural;Sala de 4; ; ; ; ;81;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CHICOANA;Estatal;Rural;Sala de 5; ; ; ; ; ;75; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CHICOANA;Estatal;Urbano;1°; ; ; ; ; ;14;292;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CHICOANA;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;169;66;66;62;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CHICOANA;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9;132;83;56;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; 
Salta;CHICOANA;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11;130;65;22; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16; 
Salta;CHICOANA;Estatal;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; 
Salta;CHICOANA;Estatal;Urbano;2°; ; ; ; ; ; ;15;292;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CHICOANA;Estatal;Urbano;3°; ; ; ; ; ; ; ;22;262;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CHICOANA;Estatal;Urbano;4°; ; ; ; ; ; ; ; ;23;277;14; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CHICOANA;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ;21;256;29;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CHICOANA;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ;26;251;20;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CHICOANA;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ;15;251;27;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CHICOANA;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;8;305;137;73;27;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; 
Salta;CHICOANA;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;30;222;104;58;32;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CHICOANA;Estatal;Urbano;Deambuladores; ;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CHICOANA;Estatal;Urbano;Sala de 2; ; ;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CHICOANA;Estatal;Urbano;Sala de 3; ; ; ;55; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CHICOANA;Estatal;Urbano;Sala de 4; ; ; ;1;299; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;CHICOANA;Estatal;Urbano;Sala de 5; ; ; ; ; ;331; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; 
Salta;CHICOANA;Estatal;Urbano;SNU; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;36;65;59;65;61;58;55;65;43;51;30;19;3; ; ; ; ;154; ; 
Salta;Enmascarado;Estatal;Urbano;1°; ; ; ; ; ; ;306;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;177;65;30;7;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10;161;42;29;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; 
Salta;Enmascarado;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;170;32;20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; 
Salta;Enmascarado;Estatal;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;23;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; 
Salta;Enmascarado;Estatal;Urbano;2°; ; ; ; ; ; ;1;339;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Estatal;Urbano;3°; ; ; ; ; ; ; ;15;324;22;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Estatal;Urbano;4°; ; ; ; ; ; ; ; ;14;325;17;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ;10;296;13;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ;3;284;26;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ;1;286;29;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;7;247;81;40;10;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;3;205;80;49;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Estatal;Urbano;Sala de 3; ; ; ;107; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Estatal;Urbano;Sala de 4; ; ; ; ;295; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Estatal;Urbano;Sala de 5; ; ; ; ;16;368; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Estatal;Urbano;SNU; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;49;109;88;90;114;81;71;97;50;40;49;30;2; ; ; ; ;220; ; 
Salta;Enmascarado;Privado;Rural;1°; ; ; ; ; ; ;39;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Privado;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;21;13;4;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Privado;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10;10;9;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Privado;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;13;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; 
Salta;Enmascarado;Privado;Rural;2°; ; ; ; ; ; ; ;38;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Privado;Rural;3°; ; ; ; ; ; ; ; ;35;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Privado;Rural;4°; ; ; ; ; ; ; ; ;2;28;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Privado;Rural;5°; ; ; ; ; ; ; ; ; ; ;23;15;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Privado;Rural;6°; ; ; ; ; ; ; ; ; ; ; ;33;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Privado;Rural;7°; ; ; ; ; ; ; ; ; ; ; ; ;24;17;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Privado;Rural;8°; ; ; ; ; ; ; ; ; ; ; ; ;6;39;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Privado;Rural;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;6;22;11;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Privado;Rural;Sala de 4; ; ; ; ;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Privado;Rural;Sala de 5; ; ; ; ; ;34; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Privado;Urbano;1°; ; ; ; ; ; ;483;26; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Privado;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;463;76;8;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Privado;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;413;81;8;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Privado;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;360;88;15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; 
Salta;Enmascarado;Privado;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;14; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Privado;Urbano;2°; ; ; ; ; ; ;2;425;17; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Privado;Urbano;3°; ; ; ; ; ; ; ; ;443;17; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Privado;Urbano;4°; ; ; ; ; ; ; ; ; ;417;22; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Privado;Urbano;5°; ; ; ; ; ; ; ; ; ; ;401;18; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Privado;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;419;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Privado;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;407;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; 
Salta;Enmascarado;Privado;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;13;544;43;8;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
