provincia;departamento;sector;ambito;Localizacion;PoblaciónIndigenaInicial;PoblaciónIndigenaPrimaria;PoblaciónIndigenaSecundaria;PoblaciónIndigenaSNU;IdiomasInicialInglés;IdiomasInicialFrancés;IdiomasInicialPortugués;IdiomasInicialItaliano;IdiomasInicialAlemán;IdiomasInicialOtro;IdiomasInicialMásdeunIdioma;IdiomasInicialHebreo;IdiomasInicialLenguaindígena;IdiomasPrimariaInglés;IdiomasPrimariaFrancés;IdiomasPrimariaPortugués;IdiomasPrimariaItaliano;IdiomasPrimariaAlemán;IdiomasPrimariaOtro;IdiomasPrimariaMásdeunIdioma;IdiomasPrimariaHebreo;IdiomasPrimariaLenguaindígena;IdiomasSecundariaInglés;IdiomasSecundariaFrancés;IdiomasSecundariaPortugués;IdiomasSecundariaItaliano;IdiomasSecundariaAlemán;IdiomasSecundariaOtro;IdiomasSecundariaMásdeunIdioma;IdiomasSecundariaHebreo;IdiomasSecundariaLenguaindígena;IdiomasSNUInglés;IdiomasSNUFrancés;IdiomasSNUPortugués;IdiomasSNUItaliano;IdiomasSNUAlemán;IdiomasSNUOtro;IdiomasSNUMásdeunIdioma;IdiomasSNUHebreo;IdiomasSNULenguaindígena;BoliviaInicial;BrasilInicial;ChileInicial;ColombiaInicial;EcuadorInicial;ParaguayInicial;PerúInicial;UruguayInicial;VenezuelaInicial;OtrospaísesdeAméricaInicial;EuropaInicial;AsiaInicial;OtrosInicial;BoliviaPrimaria;BrasilPrimaria;ChilePrimaria;ColombiaPrimaria;EcuadorPrimaria;ParaguayPrimaria;PerúPrimaria;UruguayPrimaria;VenezuelaPrimaria;OtrospaísesdeAméricaPrimaria;EuropaPrimaria;AsiaPrimaria;OtrosPrimaria;BoliviaSecundaria;BrasilSecundaria;ChileSecundaria;ColombiaSecundaria;EcuadorSecundaria;ParaguaySecundaria;PerúSecundaria;UruguaySecundaria;VenezuelaSecundaria;OtrospaísesdeAméricaSecundaria;EuropaSecundaria;AsiaSecundaria;OtrosSecundaria;BoliviaSNU;BrasilSNU;ChileSNU;ColombiaSNU;EcuadorSNU;ParaguaySNU;PerúSNU;UruguaySNU;VenezuelaSNU;OtrospaísesdeAméricaSNU;EuropaSNU;AsiaSNU;OtrosSNU;BeneficiariosdealimentacióngrauitaCopadeleche;BeneficiariosdealimentacióngrauitaAlmuerzo;BeneficiariosdealimentacióngrauitaRefrigerio;BeneficiariosdealimentacióngrauitaCena;TenenciadecomputadoraInicial;TenenciadecomputadoraPrimaria;TenenciadecomputadoraSecundaria;TenenciadecomputadoraSNU;Alumnosquenuncaasistieronasalade5años;AlumnosconPromociónasistidaacompañadaPrimaria;AlumnosconPromociónasistidaacompañadaSecundaria;AlumnosenjornadacompletaPrimaria;AlumnosenjornadaextendidaPrimaria;TurnoMañanaInicial;TurnoIntermedioInicial;TurnoTardeInicial;TurnoDobleInicial;TurnoMañanaPrimaria;TurnoIntermedioPrimaria;TurnoTardePrimaria;TurnoDoblePrimaria;TurnoMañanaSecundaria;TurnoIntermedioSecundaria;TurnoTardeSecundaria;TurnoDobleSecundaria;DiscapacidadConseguimientodocenteestatalInicial;DiscapacidadConseguimientodocenteprivadoInicial;DiscapacidadSinseguimientodocenteInicial;DiscapacidadConseguimientodocenteestatalPrimaria;DiscapacidadConseguimientodocenteprivadoPrimaria;DiscapacidadSinseguimientodocentePrimaria;DiscapacidadConseguimientodocenteestatalSecundaria;DiscapacidadConseguimientodocenteprivadoSecundaria;DiscapacidadSinseguimientodocenteSecundaria;DiscapacidadConseguimientodocenteestatalSNU;DiscapacidadConseguimientodocenteprivadoSNU;DiscapacidadSinseguimientodocenteSNU
Jujuy;COCHINOCA;Estatal;Urbano;11; ; ;64; ; ; ; ; ; ; ; ; ; ;909; ; ; ; ; ; ; ; ;763;214; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2716;252;481; ;1;3;2;1;1; ; ; ; ;4; ;3;4;3; ;3;3;2; ;2;2; ; ; ;1; ; ; ; ; ; ; ; 
Jujuy;DOCTOR MANUEL BELGRANO;Estatal;Rural;16;14;47; ; ; ; ; ; ; ; ; ; ; ;176; ;71; ; ; ; ; ; ;394; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;790;928;521;31; ;9;5; ;1; ; ;186;12;10; ;2;11;9; ; ;12;3; ;2;3;1; ; ;3;3;5; ; ; ; ; ; 
Jujuy;DOCTOR MANUEL BELGRANO;Estatal;Urbano;127;261;43;15;4;22; ;28; ; ; ; ; ; ;4830;168;356; ; ; ; ; ; ;10760;3764;23;170; ; ; ; ; ;38; ; ; ; ; ; ; ; ;16;1; ; ; ; ; ; ; ;1; ; ; ;123;2;2; ; ;1;1; ; ;10;2; ; ;29; ;1; ; ;2;1; ; ;2; ;2; ;9; ;1; ; ; ; ; ; ;1;4;1;1;19877;4070;12590;200;19;32;29;11;6; ; ;297;104;62; ;60;63;49; ;48;51;27; ;24;28;20;11;10;244;92;76;25;4;6; ; ; 
Jujuy;DOCTOR MANUEL BELGRANO;Privado;Urbano;56; ; ;1;586;1634; ; ; ; ; ; ; ; ;7587; ; ; ; ; ; ; ; ;6612;3; ; ; ; ; ; ; ;928; ; ; ; ;531; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ;9; ; ; ; ;1;3; ; ;4;1; ; ;8; ;1; ; ;2;1;1; ;1;2; ; ;29; ; ; ; ;1; ; ; ;3; ; ; ;3361;1102;905;30;23;22;20;13; ; ; ;177;1067;35; ;17;35;21; ;9;22;22; ;5;22;9;30;5;22;43;7;7;16;11; ;15;10
Jujuy;EL CARMEN;Estatal;Rural;20; ;217; ; ; ; ; ; ; ; ; ; ; ;676; ; ; ; ; ; ; ; ;325; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ;1; ; ; ; ; ; ; ;44; ; ; ; ; ; ; ; ; ;1; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3341;2105;920; ; ;8;2; ;1; ; ;1097; ;14; ;10;14;10; ;4;17;3; ;1;3;5; ; ;22;4;1; ; ; ; ; ; 
Jujuy;EL CARMEN;Estatal;Urbano;40; ; ; ;226;337; ; ; ; ; ; ; ; ;1823;320;225; ; ; ; ; ; ;5862;1401;87; ; ; ; ; ; ;221; ;26; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ;68; ; ; ; ; ;2; ; ;1; ; ;1;50; ; ; ; ; ;1; ; ; ; ; ; ;7; ; ; ; ; ; ; ; ; ;1; ; ;12961;2107;3609; ;2;13;10;3;8; ; ;384; ;20; ;17;20;18; ;17;19;11; ;9;12;4; ; ;58;10;2;10;1;14;1; ;1
Jujuy;EL CARMEN;Privado;Urbano;5; ; ; ; ;225; ; ; ; ; ; ; ; ;737; ; ; ; ; ; ; ; ;732; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;4; ; ; ; ; ; ;3; ;1;3;3; ;1;3;3; ;1;4; ; ; ; ;5; ;8; ; ; ; ; 
Jujuy;Enmascarado;Privado;Rural;1; ; ; ; ;28; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ;1;1; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; 
Jujuy;Enmascarado;Privado;Urbano;11; ; ; ; ;412; ; ; ; ; ; ; ; ;1551; ; ; ; ; ; ; ; ;1122; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;81; ; ; ;4;4;3;3;24; ; ;122;132;6; ;3;5;5; ;2;5;4; ;2;5;1;2; ;3;12;1;3;7; ; ;1; 
Jujuy;HUMAHUACA;Estatal;Rural;35;48;216;47; ; ; ; ; ; ; ; ; ; ;251; ; ; ; ; ; ; ; ;243; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;717;778;555;150;2;17;6; ; ; ; ;415; ;18;3; ;25;13;4; ;27;5; ;3;6; ; ;1; ; ;6; ; ; ; ; ; 
Jujuy;HUMAHUACA;Estatal;Urbano;15;1; ;185;127; ; ; ; ; ; ; ; ; ;736; ; ; ; ; ; ; ; ;1618;149; ; ; ; ; ; ; ;100; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1651;120; ; ;2;5;6;2;5; ; ; ; ;5; ;4;5;4; ;4;4;4; ;2;5;2; ; ;1; ;5;6; ;5; ; ; 
Jujuy;LEDESMA;Estatal;Rural;8; ; ; ; ;17; ; ; ; ; ; ; ; ;442;73; ; ; ; ; ; ; ;112; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ;54; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;632;564;584; ; ;3;1; ;5; ; ;191; ;5; ;2;6;5; ;2;6; ; ;1; ; ; ; ; ; ;2; ; ; ; ; ; 
Jujuy;LEDESMA;Estatal;Urbano;47;2;14;130;43; ; ; ; ; ; ; ; ; ;2694;14;635; ; ; ; ; ; ;4824;2001; ; ; ; ; ; ; ;238; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ;1; ; ;9; ; ; ; ;4;1; ; ;1;2; ; ;13; ; ; ; ; ;1; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ;9441;347;3551; ;4;20;11;3;7; ; ; ; ;20; ;19;20;19; ;19;19;9; ;7;11;11;3;2;56;5;3; ; ;8; ; ;1
Jujuy;LEDESMA;Privado;Urbano;6; ; ; ; ;50; ; ; ; ; ; ; ; ;492; ; ; ; ; ; ; ; ;1119; ; ; ; ; ; ; ; ;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2; ; ; ; ;123;2; ; ;2;2; ; ;2; ; ; ;2; ; ; ; ; ;2; ; ; ; ; ; 
Jujuy;PALPALA;Estatal;Rural;9; ; ; ; ; ; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ;243; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;393;234;128; ;2;5;2; ; ; ; ;70; ;6; ;1;6;6; ;1;7;1; ;1;2; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;PALPALA;Estatal;Urbano;22; ; ;2; ; ; ; ; ; ; ; ; ; ;1164; ; ; ; ; ; ; ; ;2317;954;118; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ;5; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5092;523;1674;435;4;11;5;1;1; ; ; ; ;10; ;8;10;11; ;10;11;4; ;5;4;4;2; ;43;10;3;7; ;9; ; ; 
Jujuy;RINCONADA;Estatal;Rural;18;43;292; ; ; ; ; ; ; ; ; ; ; ;85; ; ; ; ; ; ; ; ;119; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;548;764;638;338;1;6;6; ;2; ; ;272;57;7;1; ;11;1;2;1;13;2; ;1;5; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;SAN ANTONIO;Estatal;Rural;8; ; ; ; ; ; ; ; ; ; ; ; ; ;106; ; ; ; ; ; ; ; ;367; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ;8; ; ; ; ; ; ; ; ; ;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;671;508;296;27; ;4;2; ;2; ; ;238; ;5; ;2;5;4; ;1;6;2; ;1;2; ; ; ;3; ;2; ; ; ; ; ; 
Jujuy;SAN PEDRO;Estatal;Rural;19; ;144; ; ; ; ; ; ; ; ; ; ; ;393; ; ; ; ; ; ; ; ;126; ;31; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1008;1370;349; ; ;14;3; ;1; ; ;59; ;13; ;3;13;14; ;2;15; ; ;2;1; ; ; ; ;1;14; ; ; ; ; ; 
Jujuy;SAN PEDRO;Estatal;Urbano;45; ;71;11; ; ; ; ; ; ; ; ; ; ;2796;208; ; ; ; ; ; ; ;3810;674; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;10; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10811;99;2598; ;1;17;10;3;1; ; ; ; ;21; ;17;21;20; ;18;20;11; ;9;11;2;5; ;30;37;3;4;12;6; ; ; 
Jujuy;SANTA BARBARA;Estatal;Rural;10; ; ; ; ; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ;255; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;602;792;350;95; ;3;2; ; ; ; ; ; ;6; ;2;6;8; ;2;8; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;SANTA BARBARA;Estatal;Urbano;11; ;48; ; ; ; ; ; ; ; ; ; ; ;578; ; ; ; ; ; ; ; ;1099; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1696;691;1949; ;1;4;4; ;1; ; ;400; ;6; ;4;6;5; ;4;7;3; ;3;4;1; ;2;39;3; ;1; ;1; ; ; 
Jujuy;SANTA CATALINA;Estatal;Rural;22;52;213;274; ; ; ; ; ; ; ; ; ; ;85; ; ; ; ; ; ; ; ;293; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ; ; ; ; ; ; ; ; ; ;31; ; ; ; ; ; ; ; ; ; ; ; ;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;751;944;607;415;1;9;6; ;1; ; ;504; ;8;4; ;13; ;3; ;14;5; ;1;7; ; ; ;1; ;1; ; ; ; ; ; 
Jujuy;SUSQUES;Estatal;Rural;14;154;630;196; ; ; ; ; ; ; ; ; ; ;142; ; ; ; ; ; ; ; ;275; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1206;1157;1026;217;2;9;1;1; ; ; ;718; ;6; ;3;8; ; ; ;10;3; ;2;3;10; ; ;2; ;2; ; ; ; ; ; 
Jujuy;TILCARA;Estatal;Rural;18;55;125;30; ; ; ; ; ; ; ; ; ; ;121; ; ; ; ; ; ; ; ;293; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ;45; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;440;802;154;216;1;9;2; ; ; ; ;51;0;9; ; ;16;8; ; ;16; ; ;1;1; ;1; ;7; ; ; ; ; ; ; ; 
Jujuy;TILCARA;Estatal;Urbano;8; ; ;19; ; ; ; ; ; ; ; ; ; ;540; ;105; ; ; ; ; ; ;579; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;1; ; ;10;1; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1595; ;423; ; ;3;3; ;4; ; ; ; ;3; ;3;3;3; ;3;3;2; ;1;2;1; ; ;2; ; ; ; ; ; ; ; 
Jujuy;TUMBAYA;Estatal;Rural;19;50;209;151; ; ; ; ; ; ; ; ; ; ;182; ; ; ; ; ; ; ; ;313;14; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;728;514;161;55;2;9;3; ;2; ; ;111; ;12; ; ;14;11; ; ;15;1; ;2;2; ;1; ;6;2;1;6; ; ; ; ; 
Jujuy;VALLE GRANDE;Estatal;Rural;12;13;47;188; ; ; ; ; ; ; ; ; ; ;130; ; ; ; ; ; ; ; ;253; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;584;524;232;59; ;4;1; ; ; ; ;225; ;7; ;1;7;4; ; ;9;1; ;1;2; ; ; ;13; ;6; ; ;7; ; ; 
Jujuy;YAVI;Estatal;Rural;32;49;372;148; ;13; ; ; ; ; ; ; ; ;155; ; ; ; ; ; ; ; ;200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ;35; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;953;1132;548;218;1;16;3; ;3; ; ;376; ;13;8;2;18;8;8;1;21;3; ; ;3;1; ;1;3; ;4; ; ;1; ; ; 
Jujuy;YAVI;Estatal;Urbano;16; ;7;404; ;53; ; ; ; ; ; ; ; ;1516; ; ; ; ; ; ; ; ;1883; ; ; ; ; ; ; ; ;30; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;83; ; ; ; ; ; ; ; ; ; ; ; ;29; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2268;1776;1506; ;1;7;2;1;3; ; ;613; ;6; ;5;6;6; ;5;7;3; ;3;3;3; ; ;24;6;5; ;2;1; ; ; 
La Pampa;ATREUCO;Estatal;Rural;11; ; ; ; ; ; ; ; ; ; ; ; ; ;215; ; ; ; ; ; ; ; ;69; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;470;55;107;27; ;5;1; ; ; ; ;128; ;4; ;2;4;2; ;2;4; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; 
La Pampa;ATREUCO;Estatal;Urbano;8; ;7; ; ; ; ; ; ; ; ; ; ; ;341; ; ; ; ; ; ; ; ;258; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1036; ;246; ;1;3;2;1; ; ; ; ; ;2; ;2;2;3; ;3;3;2; ;2;2; ; ; ;8; ; ; ; ; ; ; ; 
La Pampa;CALEU CALEU;Estatal;Rural;8; ; ; ; ; ; ; ; ; ; ; ; ; ;128; ; ; ; ; ; ; ; ;192; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;433;307;240;55;1;4;2; ; ; ; ;57; ;2; ;1;2;3; ;1;4;2; ;1;2; ; ; ;3; ; ;6; ; ; ; ; 
La Pampa;CAPITAL;Estatal;Rural;7; ; ; ; ; ; ; ; ; ; ; ; ; ;116; ; ; ; ; ; ; ; ;190; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;561; ; ; ;2;3;1; ; ; ; ; ; ;2; ;2;2;2; ;2;2;2; ;1;2; ; ; ; ; ; ;6; ; ; ; ; 
La Pampa;CAPITAL;Estatal;Urbano;92; ; ;106;26; ; ; ; ; ; ; ; ; ;4107; ; ; ; ; ; ; ; ;8291;108; ; ; ; ; ; ; ;267; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ;1; ;2; ; ;4; ;1; ;6;2; ; ;1; ;2; ; ;3;1; ; ;2; ; ; ; ; ;4; ; ; ; ;1; ;3; ; ;1;16314;489;2131;102;10;31;26;4;4; ; ;443; ;30; ;25;30;27; ;25;30;24; ;21;25;27; ;2;99;7;1;82;2;6; ; ; 
La Pampa;CAPITAL;Privado;Urbano;14; ; ; ; ;661; ; ; ; ; ; ; ; ;1279; ; ; ; ; ; ; ; ;2087; ; ; ; ; ;125; ; ;380;6;29; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1; ; ; ; ;2; ; ;3; ; ; ;3;2; ; ; ; ;1; ; ; ; ; ; ;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;350;239;215; ;6;3;5;4; ; ; ; ; ;6; ;8;6;1; ;4;1;5; ;1;6;1;7; ;1;3; ;1;2;1;2;1;1
La Pampa;CATRILO;Estatal;Rural;7; ; ; ; ; ; ; ; ; ; ; ; ; ;244; ; ; ; ; ; ; ; ;108; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;537;130;463; ;1;3;1; ; ; ; ;342; ;3; ;2;3;1; ; ;3; ; ;1; ; ; ; ;1; ; ;8; ; ; ; ; 
La Pampa;CHAPALEUFU;Estatal;Rural;16; ; ; ; ; ; ; ; ; ; ; ; ; ;273; ; ; ; ; ; ; ; ;187; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;647;259;455;35; ;6;4; ; ; ; ;391; ;5; ;3;5; ; ;1;5;1; ;1;4; ; ; ;4; ; ;6; ;2; ; ; 
La Pampa;CHAPALEUFU;Estatal;Urbano;8; ; ; ; ; ; ; ; ; ; ; ; ; ;470; ; ; ; ; ; ; ; ;333; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;3; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1138; ;174; ;1;3;2; ; ; ; ;154; ;3; ;3;3;2; ;1;3;2; ;1;2;1; ; ;8; ; ;3; ;1; ; ; 
La Pampa;CONHELO;Estatal;Rural;19; ; ; ; ; ; ; ; ; ; ; ; ; ;119; ; ; ; ; ; ; ; ;81; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;304;121;221;88;3;9; ; ; ; ; ;115; ;5; ;3;5;3; ;4;5;2; ;1;3; ; ; ;3; ; ; ; ; ; ; ; 
La Pampa;CONHELO;Estatal;Urbano;15; ; ; ; ; ; ; ; ; ; ; ; ; ;574; ; ; ; ; ; ; ; ;828; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1684;93;93; ;5;5;4;1; ; ; ;93; ;5; ;4;5;4; ;4;5;4; ;2;4; ; ; ;11; ; ;8;1; ; ; ; 
La Pampa;Enmascarado;Estatal;Rural;26;27;23; ; ; ; ; ; ; ; ; ; ; ;476; ; ; ; ; ;20; ; ;184; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;937;767;558;227;4;15;1; ;1; ; ;437; ;10; ;5;13;6; ;1;16;2; ;2;4;2; ; ;6; ;1; ; ; ; ; ; 
