provincia;departamento;sector;ambito;Localizacion;PoblaciónIndigenaInicial;PoblaciónIndigenaPrimaria;PoblaciónIndigenaSecundaria;PoblaciónIndigenaSNU;IdiomasInicialInglés;IdiomasInicialFrancés;IdiomasInicialPortugués;IdiomasInicialItaliano;IdiomasInicialAlemán;IdiomasInicialOtro;IdiomasInicialMásdeunIdioma;IdiomasInicialHebreo;IdiomasInicialLenguaindígena;IdiomasPrimariaInglés;IdiomasPrimariaFrancés;IdiomasPrimariaPortugués;IdiomasPrimariaItaliano;IdiomasPrimariaAlemán;IdiomasPrimariaOtro;IdiomasPrimariaMásdeunIdioma;IdiomasPrimariaHebreo;IdiomasPrimariaLenguaindígena;IdiomasSecundariaInglés;IdiomasSecundariaFrancés;IdiomasSecundariaPortugués;IdiomasSecundariaItaliano;IdiomasSecundariaAlemán;IdiomasSecundariaOtro;IdiomasSecundariaMásdeunIdioma;IdiomasSecundariaHebreo;IdiomasSecundariaLenguaindígena;IdiomasSNUInglés;IdiomasSNUFrancés;IdiomasSNUPortugués;IdiomasSNUItaliano;IdiomasSNUAlemán;IdiomasSNUOtro;IdiomasSNUMásdeunIdioma;IdiomasSNUHebreo;IdiomasSNULenguaindígena;BoliviaInicial;BrasilInicial;ChileInicial;ColombiaInicial;EcuadorInicial;ParaguayInicial;PerúInicial;UruguayInicial;VenezuelaInicial;OtrospaísesdeAméricaInicial;EuropaInicial;AsiaInicial;OtrosInicial;BoliviaPrimaria;BrasilPrimaria;ChilePrimaria;ColombiaPrimaria;EcuadorPrimaria;ParaguayPrimaria;PerúPrimaria;UruguayPrimaria;VenezuelaPrimaria;OtrospaísesdeAméricaPrimaria;EuropaPrimaria;AsiaPrimaria;OtrosPrimaria;BoliviaSecundaria;BrasilSecundaria;ChileSecundaria;ColombiaSecundaria;EcuadorSecundaria;ParaguaySecundaria;PerúSecundaria;UruguaySecundaria;VenezuelaSecundaria;OtrospaísesdeAméricaSecundaria;EuropaSecundaria;AsiaSecundaria;OtrosSecundaria;BoliviaSNU;BrasilSNU;ChileSNU;ColombiaSNU;EcuadorSNU;ParaguaySNU;PerúSNU;UruguaySNU;VenezuelaSNU;OtrospaísesdeAméricaSNU;EuropaSNU;AsiaSNU;OtrosSNU;BeneficiariosdealimentacióngrauitaDesayuno;BeneficiariosdealimentacióngrauitaAlmuerzo;BeneficiariosdealimentacióngrauitaRefrigerio;BeneficiariosdealimentacióngrauitaMerienda;BeneficiariosdealimentacióngrauitaCena;TenenciadecomputadoraInicial;TenenciadecomputadoraPrimaria;TenenciadecomputadoraSecundaria;TenenciadecomputadoraSNU;Alumnosquenuncaasistieronasalade5años;AlumnosconPromociónasistidaacompañadaPrimaria;AlumnosconPromociónasistidaacompañadaSecundaria;AlumnosenjornadacompletaPrimaria;AlumnosenjornadaextendidaPrimaria;TurnoMañanaInicial;TurnoIntermedioInicial;TurnoTardeInicial;TurnoDobleInicial;TurnoMañanaPrimaria;TurnoIntermedioPrimaria;TurnoTardePrimaria;TurnoDoblePrimaria;TurnoMañanaSecundaria;TurnoIntermedioSecundaria;TurnoTardeSecundaria;TurnoDobleSecundaria;DiscapacidadConseguimientodocenteestatalInicial;DiscapacidadConseguimientodocenteprivadoInicial;DiscapacidadSinseguimientodocenteInicial;DiscapacidadConseguimientodocenteestatalPrimaria;DiscapacidadConseguimientodocenteprivadoPrimaria;DiscapacidadSinseguimientodocentePrimaria;DiscapacidadConseguimientodocenteestatalSecundaria;DiscapacidadConseguimientodocenteprivadoSecundaria;DiscapacidadSinseguimientodocenteSecundaria;DiscapacidadConseguimientodocenteestatalSNU;DiscapacidadConseguimientodocenteprivadoSNU;DiscapacidadSinseguimientodocenteSNU
Salta;CHICOANA;Estatal;Urbano;10; ; ; ;1; ; ; ; ; ; ; ; ; ;1272; ; ; ; ; ; ; ; ;2160; ; ; ; ; ; ; ; ;160; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;805;638;1014;650; ;1;4;4;1; ; ; ; ;89;5; ;5;5;4; ;4;4;3; ;4;3;2; ; ;18;3;2;16;5;3; ; ; 
Salta;Enmascarado;Estatal;Urbano;14;31;76;32;15; ; ; ; ; ; ; ; ; ;683; ; ; ; ; ; ; ; ;1298; ; ; ; ; ; ; ; ;163; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;598;1697;691;598;109;1;5;4;3; ; ; ;16;75;4; ;5;5;4; ;4;5;4; ;4;4;104;3; ;13; ;2; ; ; ; ; ; 
Salta;Enmascarado;Privado;Rural;2; ; ; ; ;42; ; ; ; ; ; ; ; ;282; ; ; ; ; ; ; ; ;233; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;297;297;48;165;48; ;1;2; ; ; ; ;163; ;1; ; ;2;1; ; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Privado;Urbano;24; ; ;142; ;402; ; ; ; ; ; ; ; ;2502; ; ; ; ; ; ; ; ;2469; ; ; ; ; ;23; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;1; ;1; ; ; ;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;621;471;300;142;142;2;12;10;3; ; ; ;167;76;9; ;8;8;9; ;8;9;8; ;6;9;1;1;4;4;5;6;1;2;4; ; ; 
Salta;GENERAL GUEMES;Estatal;Rural;18; ; ; ; ; ; ; ; ; ; ; ; ; ;320; ; ; ; ; ; ; ; ;283; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;645;784;43;138;30; ;4;3; ; ; ; ;32;115;11; ;2;12;11; ;2;12;1; ;3;1; ; ; ; ; ;1; ; ; ; ; ; 
Salta;GENERAL GUEMES;Estatal;Urbano;23; ; ; ; ; ; ; ; ; ; ; ; ; ;3223;237; ; ; ; ; ; ; ;4867; ; ; ; ; ; ; ; ;101; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14; ; ; ;2;1; ; ; ;5;1; ; ;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1321;854;5371;1302; ;3;10;8;2;2; ; ; ;411;13; ;12;13;10; ;9;10;7; ;8;7;10;2;6;80;6;15;2; ;2; ; ; 
Salta;GENERAL JOSE DE SAN MARTIN;Estatal;Rural;60;903;3111;985; ; ; ; ; ; ; ; ; ; ;2634; ; ; ; ; ; ; ; ;1232; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ;1; ; ; ; ; ; ; ;17;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2425;5835;512;1654;215;6;22;10; ;19; ; ;1452;211;38; ;12;46;30; ;11;46;5; ;10;7; ; ; ;27;2;8;5; ;2; ; ; 
Salta;GENERAL JOSE DE SAN MARTIN;Estatal;Urbano;79;896;3993;1281;148; ; ; ; ; ;19; ; ; ;10503; ; ; ; ; ;38; ; ;10871; ; ; ; ; ;16; ; ;475; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;21; ; ;1; ; ; ; ; ;1; ; ; ;12; ;1; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ;1; ; ; ; ; ; ; ;9217;14323;3239;5229;54;11;36;20;6;111; ; ;1781;798;46; ;36;47;43; ;33;49;16; ;15;18;24;10;13;102;28;214;29;4;26; ; ; 
Salta;GENERAL JOSE DE SAN MARTIN;Privado;Urbano;13;32;122;220; ;76; ; ; ; ; ; ; ; ;1870; ; ; ; ; ; ; ; ;2088; ; ; ; ; ; ; ; ;73; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1; ; ;1; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;176;176;163;91;2;6;8;1;1; ; ; ; ;5; ;7;5;4; ;6;4;7; ;4;8; ;2;1;2;16;1; ;8;5; ; ; 
Salta;GUACHIPAS;Estatal;Rural;10; ;6; ; ; ; ; ; ; ; ; ; ; ;72; ; ; ; ; ; ; ; ;111; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;130;166;107;85;62;1;5; ; ; ; ; ;62;16;3; ; ;7;3; ; ;8;1; ;1;1; ; ; ;1;1;4; ; ; ; ; ; 
Salta;IRUYA;Estatal;Rural;36;264;958;573; ; ; ; ; ; ; ; ; ; ;267; ; ; ; ; ; ; ; ;525; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;377;1513;109;372;212;3;15;7; ;6; ; ;247; ;17; ;3;29;14; ;3;29;9; ;4;15;5; ;5;14; ;22; ; ;6; ; ; 
Salta;LA CALDERA;Estatal;Rural;6;2;8; ; ; ; ; ; ; ; ; ; ; ;78; ; ; ; ; ; ; ; ;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;112;139;27;80;47;1;4;1; ; ; ; ;47;12;2; ;1;5;2; ; ;4; ; ; ;3; ; ; ;4; ; ; ; ; ; ; ; 
Salta;LA CALDERA;Estatal;Urbano;7; ; ;2; ; ; ; ; ; ; ; ; ; ;541; ; ; ; ; ; ; ; ;683; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;1;1; ; ; ; ; ; ; ;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;791;1042;189;322; ;1;3;2; ; ; ; ; ;441;5; ;4;5;3; ;3;3;2; ;1;2;5; ; ;43;8; ;7; ;1; ; ; 
Salta;LA CANDELARIA;Estatal;Rural;7; ; ; ; ; ; ; ; ; ; ; ; ; ;288; ; ; ; ; ; ; ; ;312; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;426;627; ;233;35; ;4;3; ; ; ; ;89; ;3; ;1;5;2; ;1;5; ; ;2;1; ; ;1; ; ;1; ; ; ; ; ; 
Salta;LA POMA;Estatal;Rural;11;36;126;43; ;4; ; ; ; ; ; ; ; ;119; ; ; ; ; ; ; ; ;43; ; ; ; ; ; ; ; ;13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;229;345;61;113;65; ;5;1; ;1; ; ;184; ;5; ; ;8;2; ; ;8; ; ;2; ; ; ; ;7; ; ; ; ; ; ; ; 
Salta;LA VIÑA;Estatal;Rural;7; ; ; ; ; ; ; ; ; ; ; ; ; ;326; ; ; ; ; ; ; ; ;307; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;377;113;7;7;3;4;1; ;1; ; ;7;181;5; ;1;5;6; ;1;6;1; ; ;1;1; ; ;9; ; ;4; ; ; ; ; 
Salta;LA VIÑA;Estatal;Urbano;6;1;4;4; ; ; ; ; ; ; ; ; ; ;432; ; ; ; ; ; ; ; ;321; ; ; ; ; ; ; ; ;29; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;20;132; ; ;1;2;1;1; ; ; ; ; ;2; ;2;2;3; ;1;3;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; 
Salta;LOS ANDES;Estatal;Rural;6;23;146; ; ;2; ; ; ; ; ; ; ; ;17; ; ; ; ; ; ; ; ;87; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;165;165;19;94;41; ;4;1; ; ; ; ;146; ;2; ; ;4;1; ; ;5;1; ;1;1; ; ; ; ; ;1; ; ; ; ; ; 
Salta;LOS ANDES;Estatal;Urbano;7;139;367; ;47; ; ; ; ; ; ; ; ; ;478; ; ; ; ; ; ; ; ;402;83; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;282;620; ;578;74; ;3;2;1;7; ; ;387; ;4; ;3;4;2; ;2;3;2; ;2;2; ; ; ; ; ; ; ; ; ; ; ; 
Salta;METAN;Estatal;Rural;26; ; ;2; ;3; ; ; ; ; ; ; ; ;259; ; ; ; ; ; ; ; ;383; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;563;753; ;171;49;2;9;4;1; ; ; ;197; ;14; ;2;16;14; ;2;19;3; ;5;5;10; ; ; ; ;17; ;2;1; ; ; 
Salta;METAN;Estatal;Urbano;18; ;100;28;1; ; ; ; ; ; ; ; ; ;2196; ; ; ; ; ; ; ; ;2895;33; ; ; ; ; ; ; ;177; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ; ;1;1;2; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;949;1306;1433;616;25;4;8;5;2;1; ; ; ;288;9; ;9;9;8; ;8;8;6; ;6;6;1; ; ;25; ; ;1; ;2;2; ;2
Salta;MOLINOS;Estatal;Rural;19;73;282;359;41; ; ; ; ; ; ; ; ; ;153; ; ; ; ; ; ; ; ;567; ; ; ; ; ; ; ; ;94; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;665;1405;130;476;139;4;9;5;1; ; ; ;227;129;11; ;2;12;10; ;1;12;2; ;4;4; ; ; ;24; ; ; ; ;2; ; ; 
Salta;ORAN;Estatal;Rural;22;40;190;147; ; ; ; ; ; ; ; ; ; ;334; ; ; ; ; ; ; ; ;135; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;768;1027;96;229;71; ;3;1; ;8; ; ;223;28;15; ;1;17;12; ;1;16;6; ;4;7; ; ; ;3; ;14; ; ;2; ; ; 
Salta;ORAN;Estatal;Urbano;84;546;2747;977;791;2; ; ; ; ; ; ; ; ;9616;507; ; ; ;146; ; ; ;9853; ; ; ; ; ; ; ; ;532; ; ; ; ; ; ; ; ;4; ; ;3; ;1; ; ; ; ; ; ; ;16; ; ;6;1;2; ; ; ;1;1; ; ;11; ;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7708;6522;9047;4237; ;7;33;16;8;28; ; ;350;460;52;1;38;53;43;1;30;46;16; ;16;16;8; ;6;289;19;61;59;7;15; ; ;1
Salta;ORAN;Privado;Urbano;10; ; ;8;2;56; ; ; ; ; ; ; ; ;1086; ; ; ; ; ; ; ; ;1540; ; ; ; ; ; ; ; ;147; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;3;5;2; ; ; ; ; ;5; ;3;5;4; ;1;4;3; ;3;3; ;2; ; ;9;1; ;11; ; ; ; 
Salta;RIVADAVIA;Estatal;Rural;112;472;2364;662;40; ; ; ; ; ; ; ; ; ;548; ; ; ; ; ; ; ; ;1239; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;4; ; ; ; ;2; ; ; ; ; ; ; ;1; ; ; ; ; ; ;1; ; ; ; ; ;3124;5374;923;2028;703;1;30;7;1;63; ; ;1013;351;59; ;21;86;63; ;30;96;19; ;13;28; ; ;5;12; ;21; ; ;6; ; ; 
Salta;RIVADAVIA;Estatal;Urbano;15;183;607;82;28; ; ; ; ; ; ; ; ; ;955; ; ; ; ; ; ; ; ;1071; ; ; ; ; ; ; ; ;39; ; ; ; ; ;242; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;958;2675; ;386;19;1;4;4;2;7; ; ;8;78;7; ;7;8;6; ;5;7;3; ;2;4; ; ; ; ; ;8; ; ;2; ; ; 
Salta;ROSARIO DE LA FRONTERA;Estatal;Rural;28; ; ; ; ; ; ; ; ; ; ; ; ; ;322; ; ; ; ; ; ; ; ;481; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;640;793;209;347;145; ;15;4; ; ; ; ;400;41;15; ; ;22;11; ; ;23;3; ;3;4; ; ;2; ;1;13; ; ; ; ; ; 
Salta;ROSARIO DE LA FRONTERA;Estatal;Urbano;14; ; ; ; ; ; ; ; ; ; ; ; ; ;1448; ; ; ; ; ; ; ; ;1813; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3041;267;582;673; ;1;5;4;2; ; ; ; ;272;8; ;7;8;7; ;6;7;3; ;4;3; ; ; ;27;2;6; ; ; ; ; ; 
Salta;ROSARIO DE LERMA;Estatal;Rural;25;25;134; ; ;1; ; ; ; ; ; ; ; ;394;194; ; ; ; ; ; ; ;540; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;754;1426;408;473;153;2;9;2; ;2; ; ;163;280;13; ;4;19;14; ;4;20; ; ;3;1;1;1; ;9;5;6;2;1; ; ; ; 
Salta;ROSARIO DE LERMA;Estatal;Urbano;17;1;23;11; ; ; ; ; ; ; ; ; ; ;2243; ; ; ; ; ; ; ; ;1143;773; ; ; ; ; ; ; ;162; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;745;442;3812;598;36; ;8;3;2; ; ; ;47;280;8; ;6;11;8; ;6;11;4; ;4;4;5;4;1;27;22;10;1;6;6; ; ; 
Salta;SAN CARLOS;Estatal;Rural;25;58;300;131; ; ; ; ; ; ; ; ; ; ;379; ; ; ; ; ; ; ; ;306; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;505;1073;189;423;101;2;16;4; ; ; ; ;378; ;9; ;1;17;7; ;1;20;2; ;5;2; ; ;2;5; ;7; ; ;4; ; ; 
Salta;SANTA VICTORIA;Estatal;Rural;55;297;1245;493; ; ; ; ; ; ; ; ; ; ;469; ; ; ; ; ; ; ; ;1039; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1681;2204;393;687;203;5;22;6; ;7; ; ;1143;82;28; ;2;42;22; ;2;46;7; ;8;10;1; ;4;8; ;26; ; ; ; ; ; 
San Juan;25 DE MAYO;Estatal;Rural;17;51;219;82; ; ; ; ; ; ; ; ; ; ;279; ; ; ; ; ; ; ; ;995; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2750;2783;970;1312;128;1;12;8; ;14; ; ;799;91;11;2;5;11;6;1;3;12;5;1;1;9; ; ;2;2;1;20; ; ;2; ; ; 
San Juan;25 DE MAYO;Estatal;Urbano;8; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;627; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1448;1298;55;706; ; ;6;4; ;3; ; ; ;40;6; ;3;6;6; ;4;6;2; ;3;2;1; ; ;1; ;2; ; ;2; ; ; 
San Juan;9 DE JULIO;Estatal;Rural;4; ; ; ; ; ; ; ; ; ; ; ; ; ;183; ; ; ; ; ; ; ; ;271; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;812;294;323;270; ; ;3;1; ; ; ; ;275; ;3; ;1;3;1; ; ;3; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; 
San Juan;ALBARDON;Estatal;Rural;8; ; ; ; ; ; ; ; ; ; ; ; ; ;166; ; ; ; ; ; ; ; ;263; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1798;417; ;549; ;1;8;2; ;4; ; ;341; ;7; ;3;7;5; ;3;8;2; ;1;2; ;1;1; ;2; ; ; ; ; ; ; 
San Juan;ALBARDON;Estatal;Urbano;11; ; ; ; ; ; ; ; ; ; ; ; ; ;55; ; ; ; ; ; ; ; ;1635; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2411;168; ;760; ;2;4;4; ; ; ; ;123; ;5; ;5;5;3; ;3;4;3; ;3;3; ;3;1;2;1;3;1; ;1; ; ; 
San Juan;ANGACO;Estatal;Rural;11; ; ; ; ; ; ; ; ; ; ; ; ; ;170; ; ; ; ; ; ; ; ;209; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1088;682;44;505; ;1;10;6; ;3; ; ;310;85;9; ;5;9;5; ;2;8;5; ;1;5;1;1;2; ;1; ; ; ; ; ; ; 
San Juan;CALINGASTA;Estatal;Rural;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;171; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;261;58;118;160;18;4;9;8; ; ; ; ; ; ;4; ;6;4;4; ;8;4;5; ;4;5; ; ; ; ; ; ; ; ; ; ; ; 
San Juan;CALINGASTA;Estatal;Urbano;8; ; ; ; ; ; ; ; ; ; ; ; ; ;175; ; ; ; ; ; ; ; ;517; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;830;87; ;682; ;3;5;4; ; ; ; ;59; ;4; ;5;4;4; ;4;5;3; ; ;4; ; ; ; ; ; ; ; ; ; ; ; 
San Juan;CAPITAL;Estatal;Urbano;66; ; ; ;30;155; ; ; ; ; ; ; ; ;1126; ; ; ; ; ; ; ; ;13082;606; ;151; ; ;1547; ; ;60;60; ; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ;1; ; ; ; ; ; ;1;2; ; ;3; ;4;10; ;3;3; ;1; ; ;1;2; ; ;2;7;1;5; ; ; ;2; ; ; ; ; ;1; ; ; ;5780;458;182;2307; ;14;31;24;7;4; ; ;452; ;25; ;18;25;22; ;15;24;18; ;16;18;3;7;9;20;34;7;9;7;5; ; ; 
