provincia;departamento;sector;ambito;Localizacion;PoblaciónIndigenaInicial;PoblaciónIndigenaPrimaria;PoblaciónIndigenaSecundaria;PoblaciónIndigenaSNU;IdiomasInicialInglés;IdiomasInicialFrancés;IdiomasInicialPortugués;IdiomasInicialItaliano;IdiomasInicialAlemán;IdiomasInicialOtro;IdiomasInicialMásdeunIdioma;IdiomasInicialChino;IdiomasPrimariaInglés;IdiomasPrimariaFrancés;IdiomasPrimariaPortugués;IdiomasPrimariaItaliano;IdiomasPrimariaAlemán;IdiomasPrimariaOtro;IdiomasPrimariaMásdeunIdioma;IdiomasPrimariaChino;IdiomasSecundariaInglés;IdiomasSecundariaFrancés;IdiomasSecundariaPortugués;IdiomasSecundariaItaliano;IdiomasSecundariaAlemán;IdiomasSecundariaOtro;IdiomasSecundariaMásdeunIdioma;IdiomasSecundariaChino;IdiomasSNUInglés;IdiomasSNUFrancés;IdiomasSNUPortugués;IdiomasSNUItaliano;IdiomasSNUAlemán;IdiomasSNUOtro;IdiomasSNUMásdeunIdioma;IdiomasSNUChino;BoliviaInicial;BrasilInicial;ChileInicial;ColombiaInicial;EcuadorInicial;ParaguayInicial;PerúInicial;UruguayInicial;VenezuelaInicial;OtrospaísesdeAméricaInicial;EuropaInicial;AsiaInicial;OtrosInicial;BoliviaPrimaria;BrasilPrimaria;ChilePrimaria;ColombiaPrimaria;EcuadorPrimaria;ParaguayPrimaria;PerúPrimaria;UruguayPrimaria;VenezuelaPrimaria;OtrospaísesdeAméricaPrimaria;EuropaPrimaria;AsiaPrimaria;OtrosPrimaria;BoliviaSecundaria;BrasilSecundaria;ChileSecundaria;ColombiaSecundaria;EcuadorSecundaria;ParaguaySecundaria;PerúSecundaria;UruguaySecundaria;VenezuelaSecundaria;OtrospaísesdeAméricaSecundaria;EuropaSecundaria;AsiaSecundaria;OtrosSecundaria;BoliviaSNU;BrasilSNU;ChileSNU;ColombiaSNU;EcuadorSNU;ParaguaySNU;PerúSNU;UruguaySNU;VenezuelaSNU;OtrospaísesdeAméricaSNU;EuropaSNU;AsiaSNU;OtrosSNU;BeneficiariosdealimentacióngrauitaDesayuno;BeneficiariosdealimentacióngrauitaAlmuerzo;BeneficiariosdealimentacióngrauitaRefrigerio;BeneficiariosdealimentacióngrauitaMerienda;BeneficiariosdealimentacióngrauitaCena;TenenciadecomputadoraInicial;TenenciadecomputadoraPrimaria;TenenciadecomputadoraSecundaria;TenenciadecomputadoraSNU;Alumnosquenuncaasistieronasalade5años;AlumnosconPromociónasistidaacompañadaPrimaria;AlumnosconPromociónasistidaacompañadaSecundaria;AlumnosenjornadacompletaPrimaria;AlumnosenjornadaextendidaPrimaria;TurnoMañanaInicial;TurnoIntermedioInicial;TurnoTardeInicial;TurnoDobleInicial;TurnoMañanaPrimaria;TurnoIntermedioPrimaria;TurnoTardePrimaria;TurnoDoblePrimaria;TurnoMañanaSecundaria;TurnoIntermedioSecundaria;TurnoTardeSecundaria;TurnoDobleSecundaria;DiscapacidadConapoyoestatalInicial;DiscapacidadConapoyoprivadoInicial;DiscapacidadSinapoyoInicial;DiscapacidadConapoyoestatalPrimaria;DiscapacidadConapoyoprivadoPrimaria;DiscapacidadSinapoyoPrimaria;DiscapacidadConapoyoestatalSecundaria;DiscapacidadConapoyoprivadoSecundaria;DiscapacidadSinapoyoSecundaria;DiscapacidadConapoyoestatalSNU;DiscapacidadConapoyoprivadoSNU;DiscapacidadSinapoyoSNU
Santa Cruz;GUER AIKE;Privado;Urbano;23; ;2; ; ;830;107; ; ; ; ; ; ;3196; ; ; ; ; ; ; ;1936; ; ; ; ; ; ; ;174; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ; ; ; ; ;2; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;760;52; ;393; ;9;9;8;1; ;108;306;523; ;8; ;8;8;4; ;6;6;6; ; ;8;14;30;19;51;30;45;21;2;4; ; ;1
Santa Cruz;LAGO ARGENTINO;Estatal;Urbano;11; ; ; ; ; ; ; ; ; ; ; ; ;1558; ; ; ; ; ; ; ;1720; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ;1; ; ;9; ;2; ;1; ;1; ;1; ; ; ; ;19;1;3; ;1;1; ; ;3;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1959; ;1246;1051; ;4;4;3; ; ;283;324; ;2518;4; ;4;4;4; ;4; ;3; ;3;3;29; ;20;73; ; ;31; ;3; ; ; 
Santa Cruz;LAGO ARGENTINO;Privado;Urbano;6; ; ; ; ;98; ; ; ; ; ; ; ;532; ; ; ; ; ; ; ;239;121; ; ; ; ;189; ; ; ; ; ; ; ;203; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ; ; ; ; ; ;1; ; ;1;4; ; ; ; ; ; ; ;1;3;1; ; ;6; ; ;2; ;2; ; ; ; ; ; ; ;609;355;56;355; ;1;3;3;1; ;44;6;521; ;1; ;1;1; ; ;1;2;2; ; ;3; ; ; ;4;1;2;15; ; ; ; ;1
Santa Cruz;LAGO BUENOS AIRES;Estatal;Urbano;11; ; ; ; ; ; ; ; ; ; ; ; ;758; ; ; ; ; ; ; ;1062; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;8; ; ;2;1; ;1; ; ; ; ;4; ;11; ; ; ;1;1; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1652; ; ;1045; ;3;4;4; ; ;135;370; ;1367;2; ;3;2;4; ;4; ;2; ; ;4;7; ;1;33; ; ;9; ;2; ; ; 
Santa Cruz;MAGALLANES;Estatal;Urbano;6; ; ; ; ; ; ; ; ; ; ; ; ;801; ; ; ; ; ; ; ;1049; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1153; ;617;984;89;1;2;2; ; ;101;437;617;753;2; ;2;2;1; ;1;1;2; ;2;2;2; ;11;31;1; ;12; ;4; ; ; 
Santa Cruz;RIO CHICO;Estatal;Urbano;5; ; ; ; ; ; ; ; ; ; ; ; ;419; ; ; ; ; ; ; ;563; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;2;1; ; ; ; ; ; ;5; ;3; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;661;71;33;671;70;1;2;2; ; ;49;311;85;627;1; ;1;1;1; ;2;1;1; ;1;2;3; ;3;19; ; ; ; ;7; ; ; 
Santa Fe;9 DE JULIO;Estatal;Rural;75; ;1; ; ; ; ; ; ; ; ; ; ;654; ; ; ; ; ; ; ;677; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1288;2019; ;943;30;11;32;8; ;6;0;0;164;740;43;3;10;43;56; ;14;5;7; ;4;7;3; ;1;26; ;10;15; ;2; ; ; 
Santa Fe;9 DE JULIO;Estatal;Urbano;22;14;53;16;2; ; ; ; ; ; ; ; ;1463; ; ; ; ; ; ; ;1285; ; ; ; ; ;304; ;99; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2403;2437; ;2004;15;4;6;1;2;10;0;0; ;2049;7; ;6;7;10; ;7; ;3; ;1;4;3; ;4;69; ;24;37; ;9; ; ;5
Santa Fe;BELGRANO;Estatal;Rural;11; ; ; ; ; ; ; ; ; ; ; ; ;93; ; ; ; ; ; ; ;90; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;123;63; ;124;29; ;4;1; ;2;0;0;34;135; ; ;3; ;5; ;3;1;1; ; ;1; ; ; ;3; ;6;1; ; ; ; ; 
Santa Fe;BELGRANO;Estatal;Urbano;32; ; ; ; ; ; ; ; ; ; ; ; ;2290; ; ; ; ; ;62; ;2442; ; ; ; ; ;22; ;7; ;46; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ;6; ; ;1; ;1; ; ;4;1; ;1; ;12; ; ;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2638;604; ;2065; ;5;11;6;2;11;0;0; ;3760;8; ;7;8;13; ;13;2;7; ;5;9;12; ;4;53; ;17;36; ;13; ; ; 
Santa Fe;BELGRANO;Privado;Urbano;8; ; ; ; ; ; ; ;87; ; ; ; ;58; ; ;22; ; ;195; ;455; ; ;50; ; ;113; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ;2;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;3;1;1; ;0;0; ; ;1; ;4;1;2; ;3;2;4; ; ;4;2; ;4;8; ;10;11; ;5; ; ; 
Santa Fe;CASEROS;Estatal;Rural;17; ;1;3; ; ; ; ; ; ; ; ; ;381; ; ; ; ; ; ; ;251; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;540;173; ;439; ;2;8;3; ;1;0;0; ;618;4; ;4;4;9; ;5; ;3; ;1;3;1; ; ;12;2;3;2;1;4; ; ; 
Santa Fe;CASEROS;Estatal;Urbano;59;1;3; ; ; ; ; ; ; ; ; ; ;3257; ; ; ; ; ; ; ;4066; ; ; ; ; ;166; ;15; ; ; ; ;7; ; ;1; ; ; ; ; ; ; ; ;2; ; ; ;3; ;1;2; ;2; ;1;2;1;3; ; ;3;1;1;1; ;6; ;1; ;3;7; ; ; ;1; ;1; ; ;1; ; ;3;1; ; ;3466;1390; ;4117;91;7;16;13;2;25;0;0; ;5755;14; ;14;14;21; ;20;2;13; ;8;18;4;1;21;65;5;30;57;6;37; ; ; 
Santa Fe;CASEROS;Privado;Urbano;16; ; ; ; ; ; ; ; ; ; ; ; ;717; ; ; ; ; ; ; ;1303; ; ; ; ; ;133; ;80; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;91;26; ;401; ;1;2;5;2;2;0;0; ;42;2; ;6;2;5; ;6;5;4; ; ;8;4;2;3;14;2;12;11;2;4; ; ; 
Santa Fe;CASTELLANOS;Estatal;Rural;110; ;4;3; ; ; ; ; ; ; ; ; ;1871; ; ; ; ; ; ; ;1625; ; ; ; ; ;141; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;3; ; ; ; ;3; ; ;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3218;694; ;1138; ;18;54;13; ;15;0;0; ;3171;48; ;17;48;65; ;24;2;14;1;6;14;6; ;7;86;2;32;65; ;28; ; ; 
Santa Fe;CASTELLANOS;Estatal;Urbano;103;1;3;2; ; ; ; ; ; ; ; ; ;8139; ; ; ; ; ;59; ;8098;409; ; ; ; ;965; ;146; ; ; ; ; ; ; ;1; ;1;1; ;1; ; ; ;1; ; ; ;23;2;1;2;1;1;1;1;6;1;7;1; ;47; ; ;1; ;1; ; ;3;1;9; ; ; ;1;1; ; ; ; ;1; ;2;1; ; ;7068;3041;75;6704;48;28;40;14;3;50;0;0; ;13656;43; ;42;43;42; ;42;8;11; ;7;18;11;7;55;293;15;136;95;14;181; ; ; 
Santa Fe;CASTELLANOS;Privado;Rural;7; ; ; ; ; ; ; ; ; ; ; ; ;35; ; ; ; ; ; ; ;636; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;377;183; ;278; ;2;1;3; ; ;0;0; ;72;2; ;2;2;2; ;1;2;2; ;1;3; ; ;1;4; ;3;11;3;5; ; ; 
Santa Fe;CASTELLANOS;Privado;Urbano;28; ; ; ; ;172; ; ; ; ; ; ; ;635; ; ; ; ; ; ; ;2026; ; ; ; ; ;465; ;53; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1;1;1;2; ;1;1;1;1; ; ; ; ; ;1;2;5;1; ;3; ; ; ; ; ; ; ; ; ; ; ; ;301;167; ;206; ;6;6;7;3;1;0;0;332; ;7; ;9;7;5; ;5;6;7; ;4;8;2;4;12;8;18;7;18;9;15; ; ;2
Santa Fe;CONSTITUCION;Estatal;Rural;29; ; ; ; ; ; ; ; ; ; ; ; ;624; ; ; ; ; ; ; ;507; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1032;564; ;942; ;5;13;5; ;2;0;0;355;690;9; ;8;9;10; ;8;2;10; ;1;10;4; ;4;14;1;21;10;1;6; ; ; 
Santa Fe;CONSTITUCION;Estatal;Urbano;42;4;20;72;1; ; ; ; ; ; ; ; ;3879; ; ; ; ; ; ; ;4018;1; ; ; ; ;364; ;248; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;1; ;7;1; ; ;2;2;2; ; ;2;1; ; ;2;1; ;2; ;4; ;1;1;9;5; ; ; ; ;1;1; ;1; ; ; ;1; ; ; ;4511;1834; ;3930; ;11;21;8;2;30;0;0; ;5914;14; ;16;14;22; ;21;5;9; ;4;12;13;1;15;168;3;31;66;5;20; ; ;6
Santa Fe;CONSTITUCION;Privado;Urbano;18;8;1;4; ;135; ; ; ; ; ; ; ;973; ; ;183; ; ;253; ;1660; ; ; ; ; ;131; ;7; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ; ;1; ;1; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ;1; ; ; ;3;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;186; ; ;217; ;4;2;6;2;2;0;0; ; ;4; ;7;4;3; ;4;3;6; ;2;7;5;1;5;21;7;6;14;2;17; ; ;2
Santa Fe;Enmascarado;Privado;Rural;11; ; ;21; ; ; ; ; ; ; ; ; ;7; ; ; ; ; ; ; ;1004; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;481;582; ;470;445; ; ;6; ; ;0;0;7; ; ; ; ; ; ; ; ;1;2; ;1;9; ; ; ; ; ; ;9; ;24; ; ; 
Santa Fe;Enmascarado;Privado;Urbano;3; ; ;1; ; ; ; ; ; ; ; ; ;61; ; ; ; ; ; ; ;757; ; ; ; ; ;61; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;419;428; ;406; ; ; ;1; ; ;0;0; ; ;1; ;1;1;1; ;1;1;1; ;1;2; ; ; ;6; ;14;12; ;4; ; ; 
Santa Fe;GARAY;Estatal;Rural;10;10;28;32; ; ; ; ; ; ; ; ; ;255; ; ; ; ; ; ; ;296; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;672;840; ;590;62;2;5; ; ;2;0;0;127;279;7; ;3;7;6; ;2;2; ; ;1;1; ; ; ;3; ;1;7; ;2; ; ; 
Santa Fe;GARAY;Estatal;Urbano;28;39;153;117;18; ; ; ; ; ; ; ; ;1208; ; ; ; ; ; ; ;1070;57; ; ; ; ;107; ;22;112;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2905;3583; ;2114; ;5;10;3;3;4;0;0; ;2390;11; ;7;11;13; ;9;1;3;1;2;5;2; ;12;26; ;7;24; ;6; ; ; 
Santa Fe;GENERAL LOPEZ;Estatal;Rural;63;8;11;4; ; ; ; ; ; ; ; ; ;1164; ; ; ; ; ; ; ;834; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;1; ; ;2; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1947;964; ;1501; ;12;24;6; ;8;0;0;82;1755;22; ;14;22;28; ;15;3;7; ;4;9;4; ;6;17; ;17;7; ;17; ; ; 
Santa Fe;GENERAL LOPEZ;Estatal;Urbano;126;7;35;56;4; ; ; ; ; ; ; ; ;7870;548; ; ; ; ; ; ;7730;131; ;47; ; ;740; ;124; ; ; ; ;2; ; ;1; ; ; ;1;6; ; ;1; ;1;1; ;4;2;1;2;1;27; ;1;11;5;2; ; ;8;1;2;5; ;22;2;1;3;4;14; ; ;1; ;1;1; ;2;1;3;3;1; ; ; ;10038;4145; ;10342;21;20;46;16;11;65;0;0;536;11792;41; ;45;41;50; ;49;12;14; ;13;21;32; ;37;172;2;106;65; ;115; ; ;7
Santa Fe;GENERAL LOPEZ;Privado;Rural;7; ; ;4; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ;388; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;8; ; ; ;108;10; ; ; ; ; ;3;1;1;0;0; ; ; ; ;1; ;1; ;1;1;3; ;1;3; ; ; ; ; ;1; ;2;1; ; ; 
Santa Fe;GENERAL LOPEZ;Privado;Urbano;38; ;1;3;3;387; ; ; ; ; ; ; ;1227; ; ; ; ; ;433; ;3595; ; ; ; ; ;125; ;38; ;25; ; ;2; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ;1; ; ;4; ;1; ;1;1;3;3;2; ;1;1;1;2; ;4; ; ;2;6;6; ; ; ; ; ;1; ;4; ; ; ;1;1; ; ;185;168; ;339;25;6;10;12;4;8;0;0;261;106;9; ;12;9;14; ;12;14;11; ;5;16; ;8;4;5;32;27;9;22;13; ; ; 
Santa Fe;GENERAL OBLIGADO;Estatal;Rural;103;56;214;119; ; ; ; ; ; ; ; ; ;1535; ; ; ; ; ; ; ;1702; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3890;5066; ;2031;52;20;51;11; ;17;0;0;406;2364;58; ;19;58;68; ;19;5;15; ;6;17;5; ;3;45;1;10;32;1;19; ; ; 
Santa Fe;GENERAL OBLIGADO;Estatal;Urbano;120;23;125;89;11; ; ; ; ; ; ; ; ;8918; ; ; ; ; ; ; ;9974;136; ;38; ; ;165; ;348; ; ; ; ;25; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ;2;5;2;9; ; ; ; ;3; ;2; ; ;3; ;1;10;3;2; ; ;1; ;1; ; ; ;1; ;1; ; ;1; ; ; ;1; ; ;15212;15319; ;14556;22;17;46;17;7;34;0;0;415;14601;47; ;40;47;54; ;47;7;23; ;15;28;24;8;33;199;23;64;139;13;67; ; ;9
Santa Fe;GENERAL OBLIGADO;Privado;Rural;7; ; ; ; ; ; ; ; ; ; ; ; ;79; ; ; ; ; ; ; ;654; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;204;227; ;204;226; ; ;2; ; ;0;0;79; ; ; ; ; ; ; ; ;3;1; ; ;4; ; ; ;1; ; ;2;1; ; ; ; 
Santa Fe;GENERAL OBLIGADO;Privado;Urbano;32; ;1;7;4; ; ; ; ; ; ; ; ;763; ; ; ; ; ; ; ;2792; ; ; ; ; ; ; ;159;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ;2;1; ;4; ; ; ;1;1;1; ; ; ; ; ;1;9; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1772;268; ;1892;202;5;6;5;6;8;0;0;35; ;11; ;8;11;9; ;6;10;5; ;4;6;4;1;7;10;9;11;15;1;15; ; ;4
Santa Fe;IRIONDO;Estatal;Rural;46; ; ; ; ; ; ; ; ; ; ; ; ;696; ; ; ; ; ; ; ;635; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1084;352; ;1059; ;3;10;4; ;7;0;0; ;1080;7;1;10;7;21; ;14;1;5; ;4;6;1; ;1;16; ;4;13; ;6; ; ; 
Santa Fe;IRIONDO;Estatal;Urbano;47; ; ; ; ; ; ; ; ; ; ; ; ;3080; ; ; ; ; ; ; ;2252;2; ; ; ; ;1017; ;127; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1; ;4; ; ; ; ; ; ; ;4;1;1; ; ;2; ; ; ;2;13; ; ; ; ; ; ; ;2;1;1;2; ;2; ; ;5239;1524; ;4124; ;6;13;9;4;9;0;0; ;4455;15; ;12;15;16; ;16;3;6; ;3;9;8; ;8;81; ;28;36; ;23; ; ;6
Santa Fe;IRIONDO;Privado;Urbano;10; ;1; ; ;93; ; ; ; ; ; ; ;451; ; ; ; ; ; ; ;1136; ; ; ; ; ; ; ;37; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;3; ;1; ; ;1;1; ; ;1; ; ; ; ; ; ;4;1; ; ; ; ; ; ;1; ; ; ; ; ; ; ;270;207; ;286;139;1;2; ;1;3;0;0; ;56;1; ;4;1;2; ;4;2;4; ; ;5;1; ; ;13; ;2;13;1;6; ; ; 
Santa Fe;LA CAPITAL;Estatal;Rural;23;7;57;21; ; ; ; ; ; ; ; ; ;544; ; ; ; ; ; ; ;370; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ; ; ; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1101;1218; ;690; ;5;12;2; ;5;0;0;47;749;11; ;6;11;15; ;7;2;1; ;2;2;3; ;5;18; ;11;16; ;6; ; ; 
Santa Fe;LA CAPITAL;Estatal;Urbano;243;92;290;168;22;190; ; ; ; ; ; ; ;21886;324; ; ; ; ;73; ;20629;855; ;100; ; ;6362; ;784;130;56;16;30;98; ; ;3; ; ;2; ;3; ;1;5;1;1; ; ;21;3;2;10;1;3; ;2;22;5;8; ; ;18;4;2;10;1;10; ;4;14;8;21; ; ;6;1; ;3;1;7;5;4;5;2;7; ; ;31895;29096;232;29928;54;55;79;41;18;246;0;1;68;37177;97; ;92;97;98; ;91;15;49; ;44;60;114;4;142;815;37;283;524;7;253; ; ;35
Santa Fe;LA CAPITAL;Privado;Urbano;196;21;66;27;3;725; ; ;117; ; ; ; ;7878; ; ;780; ; ;142; ;14985;57; ; ; ; ;670; ;748;144;37; ; ;11; ; ; ;1;1;1; ;2; ;1; ;3;3; ; ;3;7;5;3;1; ;2;3;5;3;13; ;1;2;4;1;3; ;2;2;1;7;12;33;3; ;4; ;1;2;1;5; ; ; ;1;3;1;2;6289;4989; ;4558; ;13;33;30;25;30;0;0;839;1958;78; ;39;79;54; ;36;55;47; ;24;49;23;10;58;112;51;149;15;43;144; ; ;11
Santa Fe;LAS COLONIAS;Estatal;Rural;107; ;2; ; ; ; ; ; ; ; ; ; ;1360; ; ; ; ; ; ; ;1249; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2216;855; ;1204;222;16;53;10; ;2;0;0;44;2131;53; ;15;53;67; ;20;2;9; ;5;11;4; ;4;45;1;19;35;2;29; ; ; 
Santa Fe;LAS COLONIAS;Estatal;Urbano;65;1;2;1; ; ; ; ; ; ; ; ; ;3861; ; ;218; ; ;271; ;4299;2; ; ; ; ;390; ;12; ; ; ; ;6; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;14; ; ;1; ; ;1;2;5;1;2;3; ;15; ; ;2; ;1; ; ;1;3;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;4876;1461; ;4316; ;19;24;11;3;6;0;3;258;6615;28; ;21;28;25; ;20;2;6; ;4;13;38; ;16;161;1;55;85;4;35; ; ;1
Santa Fe;LAS COLONIAS;Privado;Rural;7; ; ; ; ; ; ; ; ; ; ; ; ;14; ; ; ; ; ; ; ;465; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;62;228; ;200;42; ; ;2;1; ;0;0;116; ;1; ;1;1; ; ; ;1;1; ;2;2; ; ; ; ;1; ;4;2;6; ; ; 
Santa Fe;LAS COLONIAS;Privado;Urbano;23; ; ; ;1; ; ; ; ; ; ; ; ;405; ; ; ; ; ; ; ;2058; ; ; ; ; ;64; ;74; ; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ; ;1; ;1; ; ; ;1; ; ;1; ;1;3;2; ; ;3; ; ; ; ; ; ; ;3;2;6; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;135; ; ;450; ; ;4;5;3;1;0;0; ; ;5; ;6;5;5; ;6;5;7; ;3;8;9; ;3;5;12;7;9;13;13; ; ; 
