provincia;departamento;sector;ambito;Localizacion;PoblaciónIndigenaInicial;PoblaciónIndigenaPrimaria;PoblaciónIndigenaSecundaria;PoblaciónIndigenaSNU;IdiomasInicialInglés;IdiomasInicialFrancés;IdiomasInicialPortugués;IdiomasInicialItaliano;IdiomasInicialAlemán;IdiomasInicialOtro;IdiomasInicialMásdeunIdioma;IdiomasInicialHebreo;IdiomasInicialLenguaindígena;IdiomasPrimariaInglés;IdiomasPrimariaFrancés;IdiomasPrimariaPortugués;IdiomasPrimariaItaliano;IdiomasPrimariaAlemán;IdiomasPrimariaOtro;IdiomasPrimariaMásdeunIdioma;IdiomasPrimariaHebreo;IdiomasPrimariaLenguaindígena;IdiomasSecundariaInglés;IdiomasSecundariaFrancés;IdiomasSecundariaPortugués;IdiomasSecundariaItaliano;IdiomasSecundariaAlemán;IdiomasSecundariaOtro;IdiomasSecundariaMásdeunIdioma;IdiomasSecundariaHebreo;IdiomasSecundariaLenguaindígena;IdiomasSNUInglés;IdiomasSNUFrancés;IdiomasSNUPortugués;IdiomasSNUItaliano;IdiomasSNUAlemán;IdiomasSNUOtro;IdiomasSNUMásdeunIdioma;IdiomasSNUHebreo;IdiomasSNULenguaindígena;BoliviaInicial;BrasilInicial;ChileInicial;ColombiaInicial;EcuadorInicial;ParaguayInicial;PerúInicial;UruguayInicial;VenezuelaInicial;OtrospaísesdeAméricaInicial;EuropaInicial;AsiaInicial;OtrosInicial;BoliviaPrimaria;BrasilPrimaria;ChilePrimaria;ColombiaPrimaria;EcuadorPrimaria;ParaguayPrimaria;PerúPrimaria;UruguayPrimaria;VenezuelaPrimaria;OtrospaísesdeAméricaPrimaria;EuropaPrimaria;AsiaPrimaria;OtrosPrimaria;BoliviaSecundaria;BrasilSecundaria;ChileSecundaria;ColombiaSecundaria;EcuadorSecundaria;ParaguaySecundaria;PerúSecundaria;UruguaySecundaria;VenezuelaSecundaria;OtrospaísesdeAméricaSecundaria;EuropaSecundaria;AsiaSecundaria;OtrosSecundaria;BoliviaSNU;BrasilSNU;ChileSNU;ColombiaSNU;EcuadorSNU;ParaguaySNU;PerúSNU;UruguaySNU;VenezuelaSNU;OtrospaísesdeAméricaSNU;EuropaSNU;AsiaSNU;OtrosSNU;BeneficiariosdealimentacióngrauitaCopadeleche;BeneficiariosdealimentacióngrauitaAlmuerzo;BeneficiariosdealimentacióngrauitaRefrigerio;BeneficiariosdealimentacióngrauitaCena;TenenciadecomputadoraInicial;TenenciadecomputadoraPrimaria;TenenciadecomputadoraSecundaria;TenenciadecomputadoraSNU;Alumnosquenuncaasistieronasalade5años;AlumnosconPromociónasistidaacompañadaPrimaria;AlumnosconPromociónasistidaacompañadaSecundaria;AlumnosenjornadacompletaPrimaria;AlumnosenjornadaextendidaPrimaria;TurnoMañanaInicial;TurnoIntermedioInicial;TurnoTardeInicial;TurnoDobleInicial;TurnoMañanaPrimaria;TurnoIntermedioPrimaria;TurnoTardePrimaria;TurnoDoblePrimaria;TurnoMañanaSecundaria;TurnoIntermedioSecundaria;TurnoTardeSecundaria;TurnoDobleSecundaria;DiscapacidadConseguimientodocenteestatalInicial;DiscapacidadConseguimientodocenteprivadoInicial;DiscapacidadSinseguimientodocenteInicial;DiscapacidadConseguimientodocenteestatalPrimaria;DiscapacidadConseguimientodocenteprivadoPrimaria;DiscapacidadSinseguimientodocentePrimaria;DiscapacidadConseguimientodocenteestatalSecundaria;DiscapacidadConseguimientodocenteprivadoSecundaria;DiscapacidadSinseguimientodocenteSecundaria;DiscapacidadConseguimientodocenteestatalSNU;DiscapacidadConseguimientodocenteprivadoSNU;DiscapacidadSinseguimientodocenteSNU
Córdoba;SANTA MARIA;Estatal;Urbano;53; ;1;1; ;100; ; ; ; ; ; ; ; ;1883; ; ; ; ; ; ; ; ;4948; ; ; ; ; ;102; ; ;133;10;8;11; ; ; ; ; ; ;1; ; ; ; ; ; ; ;2;1; ; ;9;2;4; ; ; ; ;1; ;12;5; ; ;4; ; ; ; ; ; ; ; ;1;1; ; ; ; ;1; ; ; ;1; ; ;1;1; ; ;4647;5450;561;20;18;21;11;3;2;18; ;132;1918;19; ;17;19;21; ;17;20;10; ;13;10;2;13;11;54;96;27;4;44;5; ; ; 
Córdoba;SANTA MARIA;Privado;Urbano;21; ; ; ; ;449; ; ; ; ; ; ; ; ;1838;48; ; ; ; ; ; ; ;1979; ; ; ; ; ;20; ; ;58; ; ; ; ; ; ; ; ;2; ; ; ; ; ;1; ; ;1;4; ; ; ; ; ; ; ; ; ; ; ;7;7; ; ; ;2; ; ; ; ;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;405;386; ; ;7;8;7; ; ;4; ;309;664;7; ;6;7;7; ;6;5;6;1;2;6; ;3; ;3;20;3; ;11;3; ; ; 
Córdoba;TERCERO ARRIBA;Estatal;Rural;61; ;5; ; ; ; ; ; ; ; ; ; ; ;91; ; ; ; ; ; ; ; ;486; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;462;454;206;146;18;41;6; ; ;7; ;99;217;32; ;3;32;40; ;3;41;3; ;5;3; ;1; ;5;23;1; ;6;3; ; ; 
Córdoba;TERCERO ARRIBA;Estatal;Urbano;76;108; ; ; ;25; ; ; ; ; ; ; ; ;1913; ; ; ; ; ; ; ; ;4102; ; ;2; ; ;136; ; ;93; ; ; ; ; ; ; ; ;8; ;1; ; ;1;1; ; ; ;3; ; ;26;1;6; ; ;8;9; ; ;14;6; ; ;13;1;1; ; ;3;4;2; ;4; ;2;1;1; ; ; ; ;1;1; ; ;1; ; ; ;3229;3513;546;71;31;32;13;3;1;26; ; ;2220;32; ;26;32;32;2;25;30;12; ;11;13;4;21;13;51;150;96;6;64;18; ; ; 
Córdoba;TERCERO ARRIBA;Privado;Urbano;33; ; ; ; ;348; ; ; ; ; ; ; ; ;1559; ; ; ; ; ; ; ; ;3786; ; ; ; ; ;191; ; ;573; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ; ; ;1; ; ; ;3;5; ;2;2; ; ; ; ;3; ;1; ; ;1; ; ;1; ;1; ; ; ; ; ; ; ; ; ; ;110;171; ; ;9;10;14;7; ;8; ; ;617;7; ;5;7;7; ;3;6;9; ;9;9; ;10;1; ;29;1;2;56;11; ;1; 
Córdoba;TOTORAL;Estatal;Rural;51;59; ; ; ;2; ; ; ; ; ; ; ; ;285; ; ; ; ; ; ; ; ;471; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1059;1269;333;8;19;36;4; ;3;3; ; ;308;25; ;11;25;27; ;12;26;2; ;2;3; ; ;5;5;7;15;1;3;10; ; ; 
Córdoba;TOTORAL;Estatal;Urbano;5; ; ; ; ; ; ; ; ; ; ; ; ; ;617; ; ; ; ; ; ; ; ;1033; ; ; ; ; ;10; ; ;97; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;384;389;113;60;2;2;3;1; ;0; ; ;80;2; ;2;2;2; ;2;2;2; ;2;3; ; ;7;7;10; ;3;4; ; ; ; 
Córdoba;TULUMBA;Estatal;Rural;63; ; ; ; ; ; ; ; ; ; ; ; ; ;213; ; ; ; ; ; ; ; ;674; ; ; ; ; ; ; ; ;18; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1529;1542;257; ;15;44;6;1; ;5; ; ;307;25;2;13;24;34;1;13;32;3; ;3;3; ; ; ;1; ;2; ; ;1; ; ; 
Córdoba;UNION;Estatal;Rural;90;14; ; ; ; ; ; ; ; ; ; ; ; ;432; ; ; ; ; ; ; ; ;822; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;3; ; ; ; ;3; ;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1505;1342;615;278;27;60;8; ; ;7; ;391;308;35; ;17;35;36; ;27;39;7; ;3;7;1;2; ;10;7;9; ;1;1; ; ; 
Córdoba;UNION;Estatal;Urbano;70;167; ; ; ; ; ; ; ; ; ; ; ; ;1495; ; ; ; ; ; ; ; ;4266; ;16;177; ; ; ; ; ;172; ; ; ; ; ; ; ; ;8; ; ; ; ; ; ; ; ;1; ; ; ;39; ; ; ; ;11; ; ; ;2;3; ; ;13; ; ; ; ;5;1; ; ; ;3; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;3716;3445;223;208;24;28;14;6;3;11; ; ;1445;19; ;24;19;24; ;23;22;14; ;6;14;1;10;5;16;30;19;7;12;8; ;1; 
Córdoba;UNION;Privado;Rural;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;498; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;20;20; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3; ; ; ; ; ; ; ;2; ; ; ; 
Córdoba;UNION;Privado;Urbano;34; ; ; ;121;250; ; ; ; ; ; ; ; ;1614; ; ; ; ; ; ; ; ;3360; ; ; ; ; ;36; ; ;139; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2; ; ; ; ;6;1; ; ; ;2; ; ;5; ;1; ; ;2;1; ; ; ;4; ; ; ;1; ; ; ;2;1; ; ; ; ; ; ;340;218; ;123;6;10;15;9; ;1; ; ; ;4; ;8;4;2; ;9;2;15;1;2;14;6;9;1;6;19; ;9;30;20; ; ; 
Corrientes;BELLA VISTA;Estatal;Rural;49; ; ; ; ;23; ; ; ; ; ; ; ; ;346; ; ; ; ; ; ; ; ;442; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1785;1250; ; ; ;14;5; ;8;9; ; ; ;21; ;5;21;21; ;7;21;4; ;1;4; ; ; ;14;1;43; ; ; ; ; ; 
Corrientes;BELLA VISTA;Estatal;Urbano;19; ; ; ; ;70; ; ; ; ; ; ; ; ;1938; ; ; ; ; ; ; ; ;2541; ; ; ; ; ; ; ; ;161; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4260;55;200;50;3;7;4;1;9;3; ; ; ;6; ;7;6;6; ;7;6;4; ;4;4;1; ;5;23;7;3; ; ;1; ; ;1
Corrientes;BELLA VISTA;Privado;Urbano;5; ; ; ; ;58; ; ; ; ; ; ; ; ;726; ; ; ; ; ; ; ; ;581; ; ; ; ; ; ; ; ;93; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;332; ; ; ;2;3;2;1; ;4; ; ; ;2; ;2;2;2; ;3;2;2; ; ;2; ;6;6; ;18;4; ;2; ; ; ; 
Corrientes;BERON DE ASTRADA;Estatal;Rural;7; ; ; ; ;74; ; ; ; ; ; ; ; ;287; ; ; ; ; ; ; ; ;80; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;701;219; ; ;1;3;2; ;2;3; ; ; ;4; ;1;4;5; ;1;5; ; ;2; ; ; ; ;4; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Estatal;Rural;22; ; ; ; ;32; ; ; ; ; ; ; ; ;1553; ; ; ; ; ; ; ; ;502; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2958;2655;382; ;2;9;2; ;4;3; ; ;402;12; ;4;12;12; ;4;12;2; ;1;2;1; ; ;31;1;6; ; ;3; ; ; 
Corrientes;CAPITAL;Estatal;Urbano;175; ;1; ; ;572; ; ; ; ; ; ; ; ;26450; ; ; ; ; ; ; ; ;21913;1237;921; ; ; ; ; ; ;217;24;289;36; ;172; ; ; ; ; ; ; ; ;3; ; ; ; ;1; ;1;11;2; ; ; ;15;1; ; ;7; ; ; ;2;2; ; ; ;8;3;2; ;4;4; ; ; ; ;1; ; ;3; ; ; ;1; ; ; ;54920;30128;12896;466;49;50;35;10;67;109; ;730;231;80;1;80;80;50; ;51;51;31; ;28;33;16;18;10;212;84;71;9;12;17; ; ;2
Corrientes;CAPITAL;Privado;Urbano;57; ; ; ; ;2451; ; ; ; ; ;8; ; ;7214; ;172; ; ;13;77; ; ;6709; ;145;389; ;6;51; ; ;1418; ;309; ; ;98;106; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ; ;1; ; ; ;4; ; ; ;4;4; ; ; ; ; ; ; ;2;2; ; ;4;1;1; ;1;3; ; ; ;29;1;1; ;3; ;2;1;2125;671;119; ;30;26;29;14;9;1; ;838;661;31; ;20;31;20; ;16;24;23; ;11;26;5;66;6;5;46;13; ;45;17; ; ; 
Corrientes;CONCEPCION;Estatal;Rural;43; ;12; ; ; ; ; ; ; ; ; ; ; ;994; ; ; ; ; ; ; ; ;526; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ;2; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2744;1969;23;23;1;10;3; ;13;10; ; ;4;15; ;7;15;24; ;10;24;1; ;3;1; ; ; ;19; ; ; ; ; ; ; ; 
Corrientes;CONCEPCION;Estatal;Urbano;16; ;1; ; ; ; ; ; ; ; ; ; ; ;630; ; ; ; ; ; ; ; ;783; ;380; ; ; ; ; ; ; ; ;99; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3332;1712; ; ;3;5;2;1;18;0; ; ; ;5; ;6;5;4; ;5;4;2; ;2;2; ; ; ;9; ; ; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Estatal;Rural;42; ; ; ; ; ; ; ; ; ; ; ; ; ;29; ; ; ; ; ; ; ; ;151; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;844;805;64; ;1;11;3; ;10;0; ; ; ;16; ;7;16;23; ;11;23;1; ;3;1; ; ; ;3; ;6; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Estatal;Urbano;32; ;198; ; ; ; ; ; ; ; ; ; ; ;2605; ; ; ; ; ; ; ; ;2695; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ;1;5556;1468;1129; ;7;9;5;1;15;1; ; ;81;14; ;11;13;11; ;9;11;3; ;4;5;2;7; ;4;13;41;3;3; ;1; ; 
Corrientes;CURUZU CUATIA;Privado;Urbano;8; ; ;25; ; ; ; ; ; ; ; ; ; ;631; ; ; ; ; ; ; ; ;743; ; ; ; ; ;124; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ;1;1;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;146;124;124;124; ;3;5;1; ;159; ; ; ;3; ;2;3;4; ;2;4;3; ; ;5; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;EMPEDRADO;Estatal;Rural;46; ;31; ; ;37; ; ; ; ; ; ; ; ;315; ; ; ; ; ; ; ; ;152; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1486;1304; ; ;1;13;2; ;9;0; ; ;41;22; ;2;22;32; ;4;32;1; ;3;1; ; ;1;2;1;3; ; ; ; ; ; 
Corrientes;Enmascarado;Estatal;Urbano;37; ;25; ; ; ; ;106; ; ; ; ; ; ;2844; ;133; ; ;332; ; ; ;2401; ; ; ; ; ; ; ; ;204; ;39; ; ; ;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5558;1584; ;30;5;15;6;6;11;0; ; ; ;10; ;13;10;11; ;14;11;7; ;4;7;4; ; ;22;6;25;2;1;2; ; ; 
Corrientes;Enmascarado;Privado;Rural;16; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1249; ;50; ; ;57;38; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1559;1515;1407;1445; ; ;14; ; ; ; ; ; ;1; ; ;1; ; ; ; ;1; ;1;15; ; ; ; ; ; ; ; ;3; ; ; 
Corrientes;Enmascarado;Privado;Urbano;20; ; ; ; ;461; ; ; ; ; ; ; ; ;1804; ; ; ; ;132; ; ; ;3526; ; ; ; ; ;6; ; ;30; ;30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ;2;1; ; ; ;1; ; ; ;1; ;1; ;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2622;182;384;62;5;8;13;3; ;21; ;243; ;10;1;9;10;7; ;6;9;8; ;7;10; ;2; ; ;25;6; ;5;8; ; ; 
Corrientes;ESQUINA;Estatal;Rural;72;3;34; ; ; ; ; ; ; ; ; ; ; ;324; ; ; ; ; ; ; ; ;785; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3201;2770;6;6;1;19;6; ;20;1; ; ;56;43; ;3;43;52; ;3;52;3; ;4;3;1; ;1;9; ;7; ; ; ; ; ; 
Corrientes;ESQUINA;Estatal;Urbano;13;139; ; ; ;115; ; ; ; ; ; ; ; ;1772; ; ; ; ; ; ; ; ;1854; ; ; ; ; ; ; ; ;148; ;15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2539;1027; ; ;1;4;2;1; ;0; ; ; ;5; ;5;5;4; ;5;4;3; ;2;3; ; ; ;6;3; ;1; ; ; ; ; 
Corrientes;GENERAL ALVEAR;Estatal;Rural;11; ; ; ; ; ; ;30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;355; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;435;405;243;15;1;3;2; ;3;0; ; ; ;3;1;2;3;4;1;3;4; ; ;1;1; ; ;3; ; ;6;3; ; ; ; ; 
Corrientes;GENERAL ALVEAR;Estatal;Urbano;11; ; ; ; ; ; ;234; ; ; ; ; ; ;276; ; ; ; ; ; ; ; ;512; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1166;276;276; ;1;3;1;2;1;30; ; ; ;4; ;3;4;4; ;4;4;1; ;1;1; ; ; ;1; ; ; ; ;20; ; ; 
Corrientes;GENERAL PAZ;Estatal;Rural;42;10;115; ; ; ; ; ; ; ; ; ; ; ;211; ; ; ; ; ; ; ; ;381; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1550;1096; ; ;2;16;5; ;3;19; ; ; ;12; ;2;12;31; ;1;31; ; ;5; ; ; ;1;4; ;14; ; ; ; ; ; 
Corrientes;GENERAL PAZ;Estatal;Urbano;16; ; ; ; ;48; ; ; ; ; ; ; ; ;836; ; ; ; ; ; ; ; ;1197; ; ; ; ; ; ; ; ; ; ;101; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2051;282; ; ;1;4;5;2; ;9; ; ; ;5; ;3;5;5; ;3;5;2; ;4;3; ; ; ;2; ; ; ; ; ; ; ; 
Corrientes;GOYA;Estatal;Rural;113; ;118;77; ;79; ; ; ; ; ; ; ; ;1304; ; ; ; ; ; ; ; ;916; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4491;3304;136;25;6;41;12; ;58;16; ;36;5;64; ;1;64;78; ;2;78;4; ;8;5; ; ; ;9;1;30; ; ;1; ; ; 
Corrientes;GOYA;Estatal;Urbano;37;211; ;54; ;211; ; ; ; ; ; ; ; ;4178; ; ; ; ; ; ; ; ;2588;205;98; ; ; ;104; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;4; ; ; ;5; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11970;100;100; ;7;13;9;1;24;52; ; ; ;14; ;14;15;12; ;13;12;8; ;5;8; ; ;2;102;23;43;3; ; ; ; ;1
Corrientes;GOYA;Privado;Urbano;7; ; ; ; ;410; ; ; ; ; ; ; ; ;1566; ; ; ; ; ; ; ; ;1211; ; ; ; ; ; ; ; ;54; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;1; ;1; ; ; ; ; ; ; ;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;4;5;3; ;3; ; ;412;5; ;3;5;5; ;3;5;5; ;1;5; ;8;1; ;23; ; ;21;1; ; ; 
Corrientes;ITATI;Estatal;Rural;14; ;20; ; ; ; ; ; ; ; ; ; ; ;165; ; ; ; ; ; ; ; ;302; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;763;670;75; ;2;5;2; ;1;11; ; ; ;5; ;1;5;9; ;1;9; ; ;2;1; ; ; ;4; ;2; ; ; ; ; ; 
Corrientes;ITUZAINGO;Estatal;Rural;33; ;44; ; ; ; ; ; ; ; ; ; ; ;347; ; ; ; ; ; ; ; ;386; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2170;1974;335;11;1;8;3; ;6;10; ;19; ;14; ;13;15;15; ;12;16;3; ;3;3;1; ; ;12; ;3; ; ;1; ; ; 
Corrientes;ITUZAINGO;Estatal;Urbano;21; ; ; ; ; ; ; ; ; ; ; ; ; ;2873; ; ; ; ; ; ; ; ;1966; ; ; ; ; ;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;9; ; ; ; ; ;2; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6465;390; ;37;2;7;7;1;3;0; ; ; ;5; ;4;5;8; ;7;8;5; ;7;5; ; ; ;6; ;1; ; ;9; ; ; 
Corrientes;LAVALLE;Estatal;Rural;53; ; ; ; ;7; ; ; ; ; ; ; ; ;743; ; ; ; ; ; ; ; ;388; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2635;1202; ; ;3;14;3;1;12;7; ; ; ;21; ;9;21;22;1;11;22; ; ;3; ;1; ;1;6;1;8; ; ; ; ; ; 
Corrientes;LAVALLE;Estatal;Urbano;12; ; ; ; ;53; ; ; ; ; ; ; ; ;1455; ; ; ; ; ; ; ; ;903; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2298;38; ; ;3;4;3; ;3;48; ; ; ;6; ;4;6;5; ;3;5;2; ;3;1; ; ;4; ;3;1; ; ; ; ; ; 
